GeneID	Max_3_UTR
PRPF39	1368
PRPF4	1244
PRPF40A	4712
PRPF40B	476
PRPF4B	4366
PRPF6	106
PRPF8	172
PRPH	330
PRPS1	993
PRPS1L1	54
PRPS2	1430
PRPSAP1	2063
PRPSAP2	587
PRR11	5077
PRR12	831
PRR13	583
PRR14	128
PRR14L	4178
PRR15	575
PRR22	17
PRR3	1227
PRR36	313
PRR5	433
PRR5L	2829
PRR7	164
PRRC1	3168
PRRC2A	175
PRRC2B	4313
PRRC2C	1663
PRRG1	3673
PRRG4	4592
PRRT1	862
PRRT2	1926
PRRT3	684
PRRT4	906
PRRX1	3373
PRRX2	319
PRSS12	1897
PRSS16	1304
PRSS23	2435
PRSS27	197
PRSS3	50
PRSS35	1018
PRSS53	365
PRTFDC1	1257
PRTG	8467
PRUNE1	1478
PRUNE2	3193
PRX	4792
PRXL2A	5015
PRXL2B	2053
PRXL2C	2180
PSAP	1142
PSAT1	1006
PSD	582
PSD3	8439
PSD4	7975
PSEN1	4401
PSEN2	523
PSENEN	671
PSIP1	1453
PSKH1	2033
PSMA1	386
PSMA2	712
PSMA3	113
PSMA4	3467
PSMA5	2970
PSMA6	186
PSMA7	123
PSMB1	99
PSMB10	52
PSMB2	3725
PSMB3	57
PSMB4	107
PSMB5	502
PSMB6	178
PSMB7	132
PSMC1	3021
PSMC2	1340
PSMC3	65
PSMC3IP	657
PSMC4	458
PSMC5	57
PSMC6	972
PSMD1	291
PSMD10	914
PSMD11	2687
PSMD12	2926
PSMD13	383
PSMD14	316
PSMD2	159
PSMD3	377
PSMD4	116
PSMD5	1851
PSMD6	118
PSMD7	554
PSMD8	433
PSMD9	1985
PSME1	322
PSME2	43
PSME3	2181
PSME3IP1	1823
PSME4	1504
PSMF1	7211
PSMG1	820
PSMG2	209
PSMG3	363
PSMG4	4224
PSPC1	3047
PSPH	697
PSRC1	598
PSTK	216
PSTPIP2	1914
PTAR1	9118
PTBP1	1485
PTBP2	10333
PTBP3	6135
PTCD2	9967
PTCD3	4597
PTCH1	3411
PTCH2	844
PTCHD1	10188
PTDSS1	3428
PTDSS2	817
PTEN	6457
PTER	2488
PTGDS	163
PTGER2	1140
PTGER3	6354
PTGER4	1356
PTGES	1261
PTGES2	451
PTGES3	1137
PTGFRN	3384
PTGR1	553
PTGR2	1548
PTHLH	1022
PTK2	1565
PTK2B	881
PTK7	838
PTMA	688
PTMS	560
PTN	673
PTOV1	178
PTP4A1	3413
PTP4A2	2430
PTP4A3	1409
PTPA	1481
PTPDC1	1911
PTPMT1	1898
PTPN1	2524
PTPN11	4093
PTPN12	788
PTPN13	623
PTPN14	9219
PTPN18	2180
PTPN2	2125
PTPN21	2358
PTPN23	249
PTPN3	3861
PTPN4	7827
PTPN6	190
PTPN9	5517
PTPRA	535
PTPRB	5618
PTPRD	3627
PTPRE	2948
PTPRF	1668
PTPRG	4301
PTPRJ	3476
PTPRK	1441
PTPRM	698
PTPRR	1110
PTPRS	1265
PTPRU	1138
PTRH2	132
PTRHD1	143
PTS	416
PTTG1	62
PTTG1IP	1982
PTTG2	116
PTX3	652
PUDP	1375
PUF60	175
PUM1	1704
PUM2	2893
PUM3	175
PURA	10463
PURB	8110
PURG	897
PUS1	2309
PUS10	2168
PUS3	299
PUS7	1288
PUS7L	11383
PUSL1	297
PVR	4348
PVRIG	236
PWP1	941
PWWP2A	2269
PWWP2B	793
PWWP3A	1910
PWWP3B	1432
PXDC1	1016
PXDN	2316
PXK	1375
PXMP2	297
PXMP4	5170
PXN	1874
PXYLP1	1718
PYCR1	969
PYCR2	577
PYCR3	2489
PYGB	1489
PYGL	174
PYGM	269
PYGO1	7135
PYGO2	1752
PYM1	458
PYROXD1	2497
QARS1	96
QDPR	737
QKI	14845
QPCT	494
QPCTL	934
QPRT	1287
QRFPR	671
QRICH1	744
QRICH2	186
QRSL1	2414
QSER1	3793
QSOX1	6992
QSOX2	2390
QTRT1	94
QTRT2	2516
R3HCC1	181
R3HCC1L	738
R3HDM1	976
R3HDM2	1008
R3HDM4	933
RAB10	2432
RAB11A	4233
RAB11B	874
RAB11FIP1	4276
RAB11FIP2	4081
RAB11FIP3	2171
RAB11FIP4	6478
RAB11FIP5	2138
RAB12	1119
RAB13	481
RAB14	3262
RAB15	2680
RAB17	692
RAB18	4187
RAB1A	1638
RAB1B	1253
RAB20	598
RAB21	14612
RAB22A	7803
RAB23	3466
RAB24	552
RAB26	739
RAB27A	2540
RAB27B	6102
RAB28	927
RAB29	2355
RAB2A	2874
RAB2B	2175
RAB30	9031
RAB31	3225
RAB32	347
RAB33B	3482
RAB34	426
RAB35	2166
RAB36	4078
RAB38	736
RAB39A	1109
RAB3A	685
RAB3B	11970
RAB3D	3328
RAB3GAP1	1927
RAB3GAP2	2957
RAB3IL1	976
RAB3IP	7835
RAB40A	791
RAB40B	2889
RAB40C	1650
RAB43	3777
RAB4A	2087
RAB5A	1351
RAB5B	4470
RAB5C	803
RAB5IF	547
RAB6A	2259
RAB6B	4551
RAB6C	1857
RAB6D	2463
RAB7A	1375
RAB8A	1929
RAB8B	4154
RAB9A	1151
RAB9B	2851
RABAC1	161
RABEP1	3115
RABEP2	521
RABEPK	180
RABGAP1	1651
RABGAP1L	5306
RABGEF1	3584
RABGGTA	76
RABGGTB	435
RABIF	2695
RABL2A	1261
RABL2B	1269
RABL3	4884
RABL6	664
RAC1	1520
RAC3	444
RACGAP1	1105
RACK1	75
RAD1	3503
RAD17	510
RAD18	4281
RAD21	1565
RAD23A	593
RAD23B	2537
RAD50	3982
RAD51	1216
RAD51AP1	1053
RAD51B	2154
RAD51C	1388
RAD51D	8731
RAD52	1654
RAD54B	4890
RAD54L	190
RAD54L2	5239
RAD9A	852
RADIL	2322
RADX	1184
RAE1	1102
RAF1	912
RAI1	1469
RAI14	1846
RAI2	368
RALA	1872
RALB	1449
RALBP1	2175
RALGAPA1	1334
RALGAPA2	3723
RALGAPB	3890
RALGDS	864
RALGPS1	4396
RALGPS2	5482
RALY	4974
RAMAC	989
RAN	1751
RANBP1	302
RANBP10	3357
RANBP17	1156
RANBP2	1907
RANBP3	1468
RANBP6	3260
RANBP9	863
RANGAP1	1823
RANGRF	525
RAP1A	4264
RAP1B	12621
RAP1GAP	1043
RAP1GAP2	4349
RAP1GDS1	1740
RAP2A	4685
RAP2B	7380
RAP2C	2563
RAPGEF1	2726
RAPGEF2	2033
RAPGEF3	3203
RAPGEF4	1245
RAPGEF5	4169
RAPGEF6	3344
RAPGEFL1	1867
RAPH1	5754
RARA	1416
RARB	1314
RARG	1109
RARS1	110
RARS2	477
RASA1	1042
RASA2	3042
RASA3	1563
RASA4	3124
RASA4B	3615
RASAL1	1109
RASAL2	10909
RASD2	1965
RASEF	3086
RASGEF1A	1710
RASGEF1B	1374
RASGRF2	4391
RASGRP1	2559
RASGRP3	1993
RASIP1	212
RASL10B	2215
RASL11A	1693
RASL11B	1029
RASSF1	794
RASSF2	4249
RASSF3	2651
RASSF4	2560
RASSF5	2598
RASSF6	4684
RASSF7	644
RASSF8	4050
RASSF9	3998
RAVER1	1240
RAVER2	2245
RAX	1965
RB1	1818
RB1CC1	1323
RBAK	3884
RBBP4	6505
RBBP5	2644
RBBP6	416
RBBP7	693
RBBP8	245
RBBP9	3222
RBCK1	1706
RBFA	4710
RBFOX2	5470
RBFOX3	1537
RBIS	510
RBL1	2407
RBL2	1347
RBM10	215
RBM11	1078
RBM12	3598
RBM12B	4048
RBM14	3442
RBM15	373
RBM15B	3832
RBM17	1902
RBM18	4261
RBM19	1446
RBM20	3489
RBM22	958
RBM23	8525
RBM24	1748
RBM25	4093
RBM26	1752
RBM27	3190
RBM28	13111
RBM3	3696
RBM33	6438
RBM34	529
RBM38	1782
RBM39	3133
RBM4	2413
RBM41	5638
RBM42	131
RBM43	2965
RBM45	296
RBM47	2623
RBM48	3626
RBM4B	579
RBM5	564
RBM6	115
RBM7	2802
RBM8A	4324
RBMS1	2613
RBMS2	7052
RBMS3	6532
RBMX	1225
RBMX2	807
RBMXL1	3197
RBP1	1465
RBP5	434
RBP7	188
RBPJ	4122
RBPMS	1619
RBPMS2	1109
RBSN	3708
RBX1	820
RC3H1	7636
RC3H2	5235
RCAN1	1640
RCAN2	2410
RCAN3	5762
RCBTB1	2175
RCBTB2	1147
RCC1	1286
RCC1L	911
RCC2	2329
RCCD1	1355
RCE1	456
RCHY1	3500
RCL1	801
RCN1	1297
RCN2	5170
RCN3	419
RCOR1	4052
RCOR2	634
RCOR3	2723
RDH10	2244
RDH11	1519
RDH13	757
RDH14	467
RDH16	597
RDM1	499
RDX	2427
REC8	158
RECK	1409
RECQL	1283
RECQL4	146
RECQL5	2318
REEP1	3102
REEP2	1213
REEP3	4258
REEP4	532
REEP5	2400
REEP6	715
REL	9076
RELA	781
RELB	401
RELCH	4801
RELL1	2708
RELL2	393
RELT	1982
REM2	768
RENBP	16
REPIN1	1098
REPS1	1048
REPS2	5790
RER1	2311
RERE	2682
RERG	1326
RESF1	571
REST	3691
RETREG1	1702
RETREG2	2845
RETREG3	2297
RETSAT	1286
REV1	763
REV3L	984
REX1BD	156
REXO1	817
REXO2	302
REXO4	894
REXO5	184
RFC1	1304
RFC2	603
RFC3	1204
RFC4	75
RFC5	958
RFESD	1772
RFFL	5977
RFK	1872
RFLNB	3183
RFNG	823
RFT1	3417
RFTN1	982
RFWD3	2528
RFX1	1164
RFX2	1670
RFX3	6744
RFX5	1545
RFX6	653
RFX7	6064
RFXANK	149
RFXAP	1849
RGL1	2250
RGL2	447
RGL3	340
RGL4	292
RGMA	9726
RGMB	2740
RGP1	5702
RGPD3	538
RGPD4	1812
RGS10	294
RGS12	1204
RGS14	705
RGS16	1668
RGS17	7114
RGS19	671
RGS2	678
RGS20	845
RGS3	789
RGS5	5042
RGS7	1471
RGS9	2598
RGS9BP	1328
RHBDD1	3684
RHBDD2	576
RHBDD3	207
RHBDF1	280
RHBDF2	739
RHBDL1	215
RHBDL3	3431
RHEB	1106
RHNO1	1065
RHOA	1236
RHOB	1383
RHOBTB1	2041
RHOBTB2	2729
RHOBTB3	3186
RHOC	412
RHOD	414
RHOG	584
RHOQ	3604
RHOT1	1037
RHOT2	567
RHOU	2923
RHOV	843
RHPN1	1569
RHPN2	1403
RIBC1	1165
RIBC2	146
RIC1	2309
RIC3	5071
RIC8A	824
RIC8B	3412
RICTOR	4382
RIDA	497
RIF1	7099
RILPL1	2622
RILPL2	851
RIMKLA	9257
RIMKLB	3406
RIMS2	4273
RIMS3	5836
RIMS4	4325
RIN3	741
RING1	315
RINL	1271
RINT1	372
RIOK1	595
RIOK2	2193
RIOK3	1860
RIOX1	450
RIOX2	3366
RIPK1	1847
RIPK2	647
RIPK4	1464
RIPOR1	322
RIPPLY2	126
RIPPLY3	1454
RIT1	2579
RITA1	550
RLF	473
RLIM	8463
RLN2	536
RMC1	122
RMDN1	1958
RMDN3	656
RMI1	1207
RMI2	969
RMND1	472
RMND5A	4629
RMND5B	2535
RNASE4	1399
RNASEH1	4354
RNASEH2A	181
RNASEH2B	495
RNASEH2C	2109
RNASEK	246
RNASEL	1757
RNASET2	7474
RND1	850
RND2	3360
RND3	1793
RNF10	921
RNF103	1593
RNF11	2124
RNF111	2518
RNF112	1100
RNF113A	106
RNF114	1743
RNF115	7997
RNF121	1402
RNF122	998
RNF123	223
RNF125	4834
RNF126	601
RNF128	1302
RNF13	1033
RNF130	597
RNF135	1222
RNF138	2373
RNF139	973
RNF14	2501
RNF141	3242
RNF144A	4421
RNF144B	3806
RNF145	1260
RNF146	866
RNF149	1636
RNF150	8453
RNF152	7783
RNF157	2760
RNF165	6503
RNF166	1066
RNF167	205
RNF168	3032
RNF169	5682
RNF170	2863
RNF175	208
RNF180	5510
RNF181	203
RNF182	2445
RNF185	2432
RNF187	2302
RNF19A	1496
RNF19B	838
RNF2	2301
RNF20	921
RNF207	1891
RNF208	179
RNF213	5290
RNF214	1302
RNF215	778
RNF216	2812
RNF217	9733
RNF220	948
RNF227	2197
RNF24	6748
RNF25	64
RNF26	884
RNF31	87
RNF32	1463
RNF34	775
RNF38	3350
RNF39	844
RNF4	2107
RNF40	2192
RNF41	4267
RNF43	2442
RNF44	2315
RNF5	466
RNF6	1055
RNF7	2282
RNF8	3975
RNFT1	735
RNFT2	1293
RNGTT	2821
RNH1	178
RNMT	4576
RNPC3	203
RNPEP	426
RNPEPL1	3479
RNPS1	847
RO60	6487
ROBO1	1674
ROBO2	3907
ROBO3	220
ROCK1	4477
ROCK2	3677
ROGDI	497
ROM1	281
ROMO1	73
ROR1	2640
ROR2	1060
RORA	9170
RP2	2586
RP9	435
RPA1	2906
RPA2	636
RPA3	481
RPAIN	1387
RPAP1	365
RPAP2	15044
RPAP3	2255
RPE	2591
RPEL1	1332
RPF1	881
RPF2	2680
RPGR	1131
RPGRIP1L	3922
RPH3AL	1462
RPIA	850
RPL10	1637
RPL10A	29
RPL11	461
RPL12	46
RPL13	3786
RPL13A	491
RPL14	6354
RPL15	2955
RPL17	37
RPL18	40
RPL18A	55
RPL19	83
RPL21	39
RPL22	1651
RPL22L1	1503
RPL23	2271
RPL23A	477
RPL24	43
RPL26	47
RPL26L1	229
RPL27	33
RPL27A	4065
RPL28	3866
RPL29	226
RPL3	57
RPL30	76
RPL31	885
RPL32	1607
RPL34	462
RPL35	34
RPL35A	836
RPL36	253
RPL36A	406
RPL36AL	253
RPL37	7240
RPL37A	2681
RPL38	825
RPL39	179
RPL39L	193
RPL4	1391
RPL41	442
RPL5	58
RPL6	42
RPL7	463
RPL7A	59
RPL7L1	3435
RPL8	34
RPL9	100
RPLP0	73
RPLP1	697
RPLP2	39
RPN1	441
RPN2	306
RPP14	7200
RPP21	120
RPP25	1565
RPP25L	309
RPP30	3254
RPP38	90
RPP40	360
RPRD1A	3326
RPRD1B	2488
RPRD2	4593
RPRM	897
RPRML	488
RPS10	51
RPS11	72
RPS12	21
RPS13	44
RPS14	1650
RPS15	34
RPS15A	1713
RPS16	212
RPS17	50
RPS18	44
RPS19	1547
RPS19BP1	398
RPS2	39
RPS20	1235
RPS21	53
RPS23	2788
RPS24	1795
RPS25	40
RPS26	542
RPS27	61
RPS27A	275
RPS27L	5782
RPS28	1068
RPS29	6823
RPS3	1323
RPS3A	1323
RPS4X	627
RPS5	53
RPS6	576
RPS6KA1	823
RPS6KA2	3397
RPS6KA3	5486
RPS6KA4	734
RPS6KA5	24212
RPS6KA6	5930
RPS6KB1	4021
RPS6KB2	231
RPS6KC1	2139
RPS6KL1	3441
RPS7	37
RPS8	93
RPS9	229
RPSA	172
RPSAP58	67
RPTOR	2037
RPUSD1	1403
RPUSD2	687
RPUSD3	404
RPUSD4	1323
RRAGA	421
RRAGB	430
RRAGC	1352
RRAGD	3439
RRAS	283
RRAS2	1416
RRBP1	503
RREB1	3011
RRM1	548
RRM2	2032
RRM2B	3631
RRN3	1724
RRNAD1	315
RRP1	1503
RRP12	736
RRP15	6891
RRP1B	2695
RRP36	370
RRP7A	4565
RRP8	5073
RRP9	76
RRS1	503
RSAD1	1112
RSBN1	4147
RSBN1L	3853
RSF1	687
RSKR	2514
RSL1D1	3936
RSL24D1	1345
RSPH3	4666
RSPH4A	755
RSPO4	1903
RSPRY1	1493
RSRC1	1454
RSRC2	2072
RSRP1	351
RSU1	2782
RTCA	1264
RTCB	409
RTF1	2875
RTF2	793
RTKN	407
RTKN2	4821
RTL10	5020
RTL5	1666
RTL6	4253
RTL8A	833
RTL8B	1604
RTL8C	819
RTN2	411
RTN3	1689
RTN4	964
RTN4IP1	1224
RTN4R	295
RTN4RL1	1818
RTN4RL2	622
RTRAF	6177
RTTN	1097
RUBCN	6150
RUFY1	492
RUFY2	2356
RUFY3	2259
RUNDC1	3425
RUNDC3A	431
RUNDC3B	2265
RUNX1	4333
RUNX1T1	5274
RUNX2	3776
RUNX3	2610
RUSC1	546
RUSC2	515
RUVBL1	557
RUVBL2	152
RWDD1	4573
RWDD2A	2662
RWDD2B	2032
RWDD3	469
RWDD4	1800
RXRA	3971
RXRB	1097
RXYLT1	468
RYBP	3795
RYK	1018
RYR1	143
RYR2	1340
S100A1	197
S100A10	246
S100A11	155
S100A13	94
S100A2	457
S100PBP	2840
S1PR1	1386
S1PR2	2410
S1PR3	2816
S1PR5	1072
SAAL1	106
SAC3D1	603
SACM1L	1739
SACS	1304
SAE1	1477
SAFB	186
SAFB2	243
SALL1	1136
SALL2	1622
SALL3	1646
SALL4	1933
SAMD1	562
SAMD10	1393
SAMD11	420
SAMD12	8241
SAMD13	1023
SAMD14	2852
SAMD15	55
SAMD4A	4370
SAMD4B	1369
SAMD5	5564
SAMD8	5868
SAMD9	1814
SAMHD1	3156
SAMM50	145
SAP130	788
SAP18	1754
SAP25	56
SAP30	204
SAP30BP	1540
SAP30L	5024
SAPCD2	2531
SAR1A	5186
SAR1B	5800
SARAF	884
SARM1	7762
SARNP	241
SARS1	293
SARS2	339
SART1	1106
SART3	1242
SASH1	3491
SASS6	1757
SAT1	366
SAT2	212
SATB1	3790
SATB2	2710
SAV1	1602
SAXO2	2797
SAYSD1	1368
SBDS	690
SBF1	2140
SBF2	1750
SBK1	2927
SBNO1	6798
SBNO2	581
SBSN	142
SBSPON	2797
SC5D	5897
SCAF1	242
SCAF11	2916
SCAF4	398
SCAF8	848
SCAI	10197
SCAMP1	5070
SCAMP2	1352
SCAMP3	291
SCAMP4	1728
SCAMP5	2511
SCAND1	127
SCAP	172
SCAPER	728
SCARA3	1666
SCARB1	1730
SCARB2	2973
SCARF2	790
SCCPDH	836
SCD	3892
SCD5	1787
SCFD1	240
SCFD2	984
SCIN	7465
SCLT1	1426
SCLY	1057
SCMH1	994
SCML1	1595
SCML2	1937
SCN1B	3621
SCN3B	4589
SCN4B	3649
SCN5A	2258
SCN8A	5434
SCN9A	3484
SCNM1	1210
SCNN1D	414
SCO1	8644
SCO2	42
SCOC	4623
SCP2	1008
SCPEP1	532
SCRIB	237
SCRN1	3853
SCRN2	559
SCRN3	1679
SCT	121
SCUBE2	1568
SCUBE3	4373
SCX	337
SCYL1	137
SCYL2	2551
SCYL3	4081
SDAD1	843
SDC1	1968
SDC2	2241
SDC3	3744
SDC4	1974
SDCBP	1119
SDCCAG8	306
SDE2	2599
SDF2	642
SDF2L1	123
SDF4	761
SDHA	661
SDHAF1	695
SDHAF2	695
SDHAF3	547
SDHAF4	840
SDHB	154
SDHC	12906
SDHD	989
SDK1	3614
SDK2	4202
SDR39U1	316
SDR42E1	10253
SDSL	196
SEC11A	532
SEC11C	180
SEC13	331
SEC14L1	3075
SEC14L2	2895
SEC16A	1658
SEC22A	2412
SEC22B	6139
SEC22C	5278
SEC23A	1319
SEC23B	674
SEC23IP	4070
SEC24A	2814
SEC24B	1207
SEC24C	1065
SEC24D	691
SEC31A	564
SEC31B	968
SEC61A1	2020
SEC61A2	951
SEC61B	190
SEC61G	163
SEC62	5309
SEC63	3947
SECISBP2	838
SECISBP2L	3604
SEH1L	2283
SEL1L	5424
SEL1L3	991
SELENBP1	238
SELENOF	1101
SELENOH	691
SELENOI	6781
SELENOK	1138
SELENOM	192
SELENON	2502
SELENOO	246
SELENOP	839
SELENOS	836
SELENOT	2777
SELENOV	540
SELENOW	392
SEM1	156
SEMA3A	5593
SEMA3B	839
SEMA3C	2357
SEMA3D	3883
SEMA3E	4347
SEMA3F	959
SEMA3G	2567
SEMA4B	1759
SEMA4C	907
SEMA4D	1614
SEMA4F	3644
SEMA4G	1484
SEMA5A	7863
SEMA5B	1060
SEMA6A	3057
SEMA6B	1007
SEMA6C	796
SEMA6D	3675
SEMA7A	1339
SENP1	2424
SENP2	3706
SENP3	485
SENP5	3789
SENP6	2686
SENP7	1737
SENP8	3429
SEPHS1	1712
SEPHS2	749
SEPSECS	3916
SEPTIN1	298
SEPTIN10	3386
SEPTIN11	4102
SEPTIN2	2083
SEPTIN3	3464
SEPTIN4	417
SEPTIN6	3105
SEPTIN7	2816
SEPTIN8	2816
SEPTIN9	1937
SERAC1	1846
SERBP1	5396
SERF2	2305
SERGEF	34
SERHL2	326
SERINC1	1692
SERINC2	480
SERINC3	2854
SERINC4	825
SERINC5	4935
SERP1	2459
SERP2	401
SERPINB1	1275
SERPINB6	138
SERPINB8	2387
SERPINB9	2892
SERPINE2	820
SERPINF1	127
SERPINH1	727
SERPINI1	245
SERTAD1	1245
SERTAD2	4305
SERTAD3	648
SERTAD4	3917
SESN1	3234
SESN2	1688
SESN3	7741
SESTD1	8220
SET	1731
SETBP1	4811
SETD1A	638
SETD1B	2416
SETD2	684
SETD3	930
SETD4	1575
SETD5	2062
SETD6	1502
SETD7	5624
SETD9	3562
SETDB1	372
SETDB2	3153
SETMAR	562
SETSIP	96
SETX	2882
SEZ6L2	539
SF1	1299
SF3A1	2605
SF3A2	108
SF3A3	1205
SF3B1	1580
SF3B2	562
SF3B3	5854
SF3B4	224
SF3B5	352
SF3B6	175
SFI1	169
SFMBT1	1562
SFMBT2	5145
SFN	496
SFPQ	1519
SFR1	680
SFRP1	3204
SFRP2	859
SFRP4	1545
SFSWAP	249
SFT2D1	488
SFT2D2	10480
SFXN1	3061
SFXN2	5729
SFXN3	1655
SFXN4	474
SFXN5	3058
SGCB	3261
SGCE	518
SGF29	83
SGK1	1021
SGMS1	1540
SGMS2	4695
SGO1	1223
SGO2	638
SGPL1	3839
SGPP1	1888
SGPP2	3722
SGSH	1757
SGSM1	3303
SGSM2	1533
SGSM3	529
SGTA	1218
SGTB	4317
SH2B1	764
SH2B2	80
SH2B3	3320
SH2D2A	330
SH2D3A	430
SH2D3C	428
SH2D4A	1575
SH2D5	2060
SH3BGR	418
SH3BGRL	1319
SH3BGRL2	4145
SH3BGRL3	398
SH3BP1	434
SH3BP2	7261
SH3BP4	1897
SH3BP5	1729
SH3BP5L	1453
SH3D19	1809
SH3D21	219
SH3GL1	1229
SH3GL2	1380
SH3GL3	584
SH3GLB1	4948
SH3GLB2	890
SH3KBP1	2451
SH3PXD2A	7788
SH3PXD2B	4869
SH3RF1	2259
SH3RF2	590
SH3RF3	2962
SH3YL1	674
SHANK1	2709
SHANK2	5013
SHANK3	1899
SHARPIN	151
SHB	3922
SHC1	1504
SHC2	739
SHC3	7675
SHCBP1	3135
SHF	919
SHISA2	1915
SHISA4	740
SHISA5	1528
SHISA8	228
SHISAL1	6019
SHKBP1	189
SHLD1	943
SHLD2	781
SHLD3	587
SHMT1	889
SHMT2	573
SHOC2	1848
SHOX2	2121
SHPK	2319
SHPRH	1881
SHQ1	1006
SHROOM1	654
SHROOM2	2505
SHROOM3	4074
SHTN1	5077
SIAE	3837
SIAH1	1043
SIAH2	1015
SIDT1	1866
SIDT2	1375
SIGIRR	179
SIGMAR1	1124
SIK2	6725
SIK3	2219
SIKE1	4786
SIL1	392
SIM1	5351
SIM2	1824
SIMC1	545
SIN3A	2599
SIN3B	1625
SINHCAF	2125
SIPA1	204
SIPA1L1	2047
SIPA1L2	1160
SIPA1L3	2127
SIRPA	3023
SIRT1	1796
SIRT2	755
SIRT3	1667
SIRT4	205
SIRT5	3292
SIRT6	788
SIRT7	476
SIVA1	168
SIX1	2849
SIX2	987
SIX3	1310
SIX4	3867
SIX5	715
SKA1	1920
SKA2	2475
SKA3	1554
SKAP2	2594
SKI	3447
SKIDA1	1620
SKIL	4431
SKIV2L	34
SKP1	8797
SKP2	2287
SLAIN1	1021
SLAIN2	4120
SLBP	865
SLC10A3	195
SLC10A4	586
SLC10A7	2539
SLC11A2	2332
SLC12A2	3045
SLC12A4	1365
SLC12A6	4096
SLC12A7	1975
SLC12A9	406
SLC13A4	331
SLC15A1	922
SLC15A4	1001
SLC16A1	2043
SLC16A10	8958
SLC16A13	154
SLC16A14	2397
SLC16A2	2362
SLC16A3	522
SLC16A4	919
SLC16A6	2069
SLC16A7	10160
SLC16A8	250
SLC16A9	2007
SLC17A5	1697
SLC18B1	899
SLC19A1	3092
SLC19A2	1937
SLC1A1	1910
SLC1A3	2064
SLC1A4	2718
SLC1A5	626
SLC20A1	797
SLC20A2	1340
SLC22A15	2945
SLC22A17	336
SLC22A23	4080
SLC22A5	1341
SLC23A1	435
SLC23A2	4613
SLC24A1	2180
SLC24A4	7852
SLC25A1	548
SLC25A10	934
SLC25A11	609
SLC25A12	1868
SLC25A13	970
SLC25A14	410
SLC25A15	2792
SLC25A16	5433
SLC25A17	1203
SLC25A19	470
SLC25A20	783
SLC25A21	2736
SLC25A22	1439
SLC25A23	1910
SLC25A24	2609
SLC25A25	1813
SLC25A26	1119
SLC25A27	1735
SLC25A28	325
SLC25A29	1166
SLC25A3	4837
SLC25A30	2654
SLC25A32	1772
SLC25A33	2671
SLC25A35	1852
SLC25A36	4541
SLC25A37	3607
SLC25A38	864
SLC25A39	375
SLC25A4	3410
SLC25A40	2680
SLC25A42	2153
SLC25A43	1408
SLC25A44	2364
SLC25A45	1214
SLC25A46	3373
SLC25A48	605
SLC25A5	337
SLC25A51	52
SLC25A52	181
SLC25A53	5119
SLC25A6	449
SLC26A1	1175
SLC26A11	783
SLC26A2	5586
SLC26A6	262
SLC27A1	1555
SLC27A2	295
SLC27A3	154
SLC27A4	978
SLC27A5	181
SLC27A6	359
SLC29A1	613
SLC29A2	1026
SLC29A3	1436
SLC29A4	3920
SLC2A1	1665
SLC2A10	2511
SLC2A11	1462
SLC2A12	3573
SLC2A13	5000
SLC2A14	1801
SLC2A3	2182
SLC2A4	1627
SLC2A4RG	1059
SLC2A6	926
SLC2A8	693
SLC30A1	3819
SLC30A10	1184
SLC30A3	1627
SLC30A4	5556
SLC30A5	1449
SLC30A6	3665
SLC30A7	6899
SLC30A9	4334
SLC31A1	4018
SLC33A1	7184
SLC34A3	138
SLC35A1	812
SLC35A2	1543
SLC35A3	13219
SLC35A4	959
SLC35A5	2908
SLC35B1	514
SLC35B2	604
SLC35B3	2113
SLC35B4	5500
SLC35C1	1680
SLC35C2	4409
SLC35D1	4989
SLC35D2	531
SLC35D3	963
SLC35E1	3841
SLC35E2A	5069
SLC35E2B	4303
SLC35E3	16577
SLC35E4	1418
SLC35F1	3418
SLC35F2	1623
SLC35F5	8486
SLC35F6	2719
SLC35G1	2333
SLC35G2	192
SLC36A1	4124
SLC36A4	4362
SLC37A1	1061
SLC37A2	2397
SLC37A3	1659
SLC37A4	797
SLC38A1	5906
SLC38A10	744
SLC38A2	2922
SLC38A3	1307
SLC38A6	113
SLC38A7	2275
SLC38A9	648
SLC39A1	1491
SLC39A10	2657
SLC39A11	1634
SLC39A13	1213
SLC39A14	3037
SLC39A3	2413
SLC39A4	123
SLC39A6	1061
SLC39A7	623
SLC39A8	2380
SLC39A9	3796
SLC3A2	166
SLC40A1	1287
SLC41A1	2437
SLC41A2	2598
SLC41A3	658
SLC43A1	561
SLC43A2	6349
SLC44A1	8289
SLC44A2	1278
SLC44A3	324
SLC44A5	2131
SLC45A3	1382
SLC45A4	4405
SLC46A1	5013
SLC46A3	1415
SLC47A1	1480
SLC48A1	2469
SLC49A4	1760
SLC4A11	369
SLC4A1AP	296
SLC4A2	159
SLC4A3	251
SLC4A4	4299
SLC4A5	2550
SLC4A7	4040
SLC4A8	8324
SLC50A1	679
SLC52A2	256
SLC5A3	8904
SLC5A6	848
SLC66A1	656
SLC66A2	1701
SLC66A3	1119
SLC6A11	10403
SLC6A15	2894
SLC6A16	484
SLC6A17	3756
SLC6A6	4341
SLC6A8	1378
SLC6A9	1061
SLC7A1	5065
SLC7A11	7858
SLC7A2	5419
SLC7A5	2946
SLC7A6	4490
SLC7A6OS	3240
SLC7A8	1881
SLC8A1	20728
SLC8A2	2071
SLC8B1	1010
SLC9A1	1497
SLC9A2	2865
SLC9A3	2922
SLC9A3R1	695
SLC9A3R2	1041
