GeneID	Riboseq_control_1	Riboseq_control_2	Riboseq_sample_1	Riboseq_sample_2	RNAseq_control_1	RNAseq_control_2	RNAseq_control_3	RNAseq_sample_1	RNAseq_sample_2	RNAseq_sample_3
HOXD9	28	4	34	4	990	813	675	1096	1198	319
HP	0	0	0	0	4	0	2	0	7	0
HP09053	0	0	0	0	28	15	7	16	20	8
HP1BP3	70	74	112	65	2798	2543	2106	2361	2307	1542
HPAT5	0	0	0	0	0	0	1	0	0	0
HPCA	0	0	0	0	7	6	7	14	16	4
HPCAL1	30	4	10	44	169	170	201	287	310	128
HPCAL4	0	0	0	0	40	60	46	40	41	24
HPD	0	0	0	0	24	16	15	26	15	4
HPDL	10	13	0	0	46	39	44	43	66	18
HPF1	18	18	14	0	240	214	235	234	262	172
HPGD	10	0	6	0	97	108	158	102	63	61
HPGDS	0	0	0	0	0	3	0	2	0	0
HPN	0	0	0	0	1	1	0	2	4	0
HPN-AS1	0	0	0	0	6	4	0	2	1	0
HPR	0	0	0	0	0	0	0	0	2	0
HPRT1	98	66	70	230	1421	1365	1534	1303	1126	980
HPS1	18	14	24	10	208	216	204	302	337	149
HPS3	4	4	6	60	179	193	179	209	209	155
HPS4	22	0	52	20	797	754	572	1313	1135	601
HPS5	0	0	8	20	299	294	274	270	210	121
HPS6	50	30	10	40	226	287	378	395	435	248
HPSE	0	6	0	0	111	90	80	77	86	53
HPSE2	0	0	0	22	5	5	2	4	9	3
HPX	0	0	0	0	10	13	7	13	26	6
HPYR1	0	0	0	0	0	0	0	0	0	0
HR	1	7	2	20	2	4	7	9	12	7
HRAS	8	0	8	22	392	485	447	547	611	135
HRAT17	0	0	0	0	0	0	0	0	0	0
HRAT5	0	0	0	0	5	17	8	10	5	4
HRAT92	12	1	0	0	47	33	19	54	42	21
HRC	0	0	0	0	3	2	1	3	5	1
HRCT1	0	0	0	0	0	0	4	0	5	0
HRG	0	0	0	0	0	1	0	0	2	0
HRH1	0	0	0	12	12	14	10	6	12	6
HRH2	0	0	0	0	4	5	5	10	16	0
HRH3	0	0	0	0	0	2	2	1	4	0
HRH4	0	0	0	0	47	21	10	37	33	16
HRK	16	1	0	40	442	353	163	661	591	200
HRNR	0	0	0	0	0	0	2	6	7	0
HROB	10	26	26	44	318	278	204	397	451	136
HS1BP3	2	0	0	26	163	211	201	202	283	90
HS1BP3-IT1	0	0	0	0	1	0	2	3	0	0
HS2ST1	28	56	68	108	925	971	860	1166	1091	725
HS3ST1	0	0	0	0	0	4	0	0	4	6
HS3ST2	0	0	0	0	2	2	0	7	13	2
HS3ST3A1	108	22	86	50	328	338	335	578	621	323
HS3ST3B1	24	4	36	24	364	415	310	471	479	279
HS3ST4	10	20	10	8	0	0	0	0	0	0
HS3ST5	0	0	0	0	16	0	8	29	20	5
HS3ST6	0	0	0	0	2	0	2	0	5	0
HS6ST1	0	10	0	52	668	702	671	1039	1423	439
HS6ST2	42	32	88	126	759	876	772	842	861	512
HS6ST2-AS1	0	0	0	0	0	0	0	0	0	0
HS6ST3	0	0	4	0	651	674	339	529	469	278
HSBP1	73	138	228	284	2265	2084	2579	2586	2380	1646
HSBP1L1	12	2	0	8	209	203	193	203	244	125
HSCB	0	0	28	0	173	170	127	166	193	70
HSD11B1	0	0	0	0	0	0	1	0	2	0
HSD11B1-AS1	0	0	0	0	3	6	2	1	2	0
HSD11B1L	18	0	26	0	36	35	36	64	64	13
HSD11B2	34	1	2	0	86	80	60	124	140	51
HSD17B1	0	0	4	0	28	22	28	40	47	15
HSD17B10	56	44	60	295	1070	1038	1378	2272	2477	649
HSD17B11	8	0	10	8	238	222	233	242	205	214
HSD17B12	2	30	0	110	616	773	611	378	429	302
HSD17B13	0	0	0	0	6	4	1	6	8	3
HSD17B14	0	0	0	0	30	31	10	25	30	3
HSD17B2	0	0	0	0	0	0	0	0	0	0
HSD17B3	0	0	0	0	1	0	0	1	0	2
HSD17B3-AS1	0	0	0	0	0	0	0	0	0	0
HSD17B4	48	40	38	110	1387	1346	1515	1398	1379	877
HSD17B6	0	0	0	2	53	77	31	54	99	30
HSD17B7	0	2	6	0	206	107	142	166	142	89
HSD17B7P2	0	0	8	0	80	88	57	84	91	30
HSD17B8	0	2	10	0	72	78	55	101	107	64
HSD3B1	0	0	0	0	0	0	0	0	0	2
HSD3B2	0	0	0	0	0	0	0	0	9	0
HSD3B7	0	0	0	0	56	54	52	78	112	30
HSD3BP4	0	0	0	0	7	0	0	0	2	1
HSD52	0	0	0	0	0	0	0	0	0	0
HSDL1	4	16	20	4	746	734	762	822	668	375
HSDL2	0	0	20	72	254	319	296	494	424	379
HSF1	6	30	40	68	435	443	374	775	1028	336
HSF2	16	50	58	28	442	471	358	407	335	257
HSF2BP	0	0	0	0	30	25	17	32	29	4
HSF4	0	1	0	0	83	85	58	132	116	57
HSF5	1	0	0	0	0	0	0	0	0	0
HSFX1	0	0	0	0	0	0	0	0	0	0
HSFX2	0	0	0	0	0	0	0	0	0	0
HSFX3	0	0	0	0	0	0	0	0	0	0
HSFX4	0	0	0	0	25	20	18	32	26	18
HSFY1	0	0	0	0	0	0	0	0	0	0
HSFY1P1	0	0	0	0	0	0	0	0	0	0
HSFY2	0	0	0	0	0	0	0	0	0	0
HSH2D	0	1	0	0	0	2	0	4	0	0
HSP90AA1	307	488	1128	1435	19312	17851	16947	19125	18479	11871
HSP90AB1	640	707	1793	2611	14790	14092	13236	19446	22518	7970
HSP90AB4P	10	6	8	50	26	24	37	38	25	28
HSP90B1	430	334	724	893	8316	8137	4597	7581	7187	3255
HSP90B2P	64	62	94	111	14138	12976	7787	14837	13148	6025
HSPA12A	4	0	6	0	439	581	425	540	483	245
HSPA12B	0	1	1	0	16	13	21	26	20	0
HSPA13	42	22	46	100	1804	1592	1393	1747	1381	793
HSPA14	18	22	36	14	1531	1356	1136	1812	1620	816
HSPA1A	2335	3325	5698	9862	35233	36948	42866	56510	65680	22233
HSPA1B	1922	2771	5552	9710	29057	29736	38822	51026	59176	20826
HSPA1L	56	60	148	335	140	178	172	282	320	118
HSPA2	2	16	19	128	230	278	291	220	236	126
HSPA4	68	82	112	214	3288	2953	3300	3257	3099	1883
HSPA4L	21	32	70	72	1355	1146	1109	909	791	638
HSPA5	252	320	381	356	4921	4739	3901	6032	6413	1983
HSPA6	14	0	6	6	20	16	10	32	21	7
HSPA7	0	4	2	6	2	0	0	4	2	1
HSPA8	102	42	130	374	3321	3400	3079	3059	3425	1499
HSPA9	52	114	340	614	3287	3256	2586	3632	3561	1953
HSPB1	148	118	156	248	603	708	703	904	1015	457
HSPB11	10	12	0	56	293	334	363	375	311	211
HSPB2	0	0	0	0	1	0	3	6	4	0
HSPB2-C11orf52	0	0	0	0	0	0	0	0	0	0
HSPB3	0	0	0	0	1	4	0	2	4	0
HSPB6	0	0	0	0	92	76	55	107	112	12
HSPB7	0	0	0	0	1	0	0	2	0	0
HSPB8	0	8	16	0	92	88	99	93	133	56
HSPB9	0	0	0	0	13	1	4	20	8	3
HSPBAP1	4	0	0	0	58	80	61	52	45	20
HSPBP1	64	106	200	182	609	585	793	1274	1454	459
HSPC324	0	0	0	0	0	0	0	0	0	0
HSPD1	62	94	241	564	3473	3500	3476	4682	5039	3123
HSPE1	2	0	2	34	267	288	255	196	252	178
HSPE1-MOB4	0	0	0	0	0	0	0	0	0	0
HSPG2	50	74	16	14	233	233	141	324	377	148
HSPH1	58	98	155	130	1932	1647	1687	2299	2160	979
HTATIP2	14	12	1	32	469	378	268	723	616	290
HTATSF1	40	38	88	182	2713	2724	2527	3558	3477	1998
HTATSF1P2	0	0	0	0	206	191	143	231	178	99
HTD2	0	0	0	0	4	0	0	0	2	0
HTN1	0	0	0	0	0	0	0	0	0	0
HTN3	0	0	0	0	0	0	0	0	0	0
HTR1A	0	0	0	0	0	0	0	0	0	0
HTR1B	0	0	0	0	4	2	0	3	8	2
HTR1D	0	0	0	0	30	57	45	51	30	25
HTR1E	0	0	0	0	0	0	0	0	0	0
HTR1F	0	0	0	0	0	0	0	0	4	0
HTR2A	0	0	0	0	0	0	0	0	0	0
HTR2A-AS1	0	0	0	0	0	0	0	0	0	0
HTR2B	0	0	0	0	4	0	1	7	1	0
HTR2C	0	0	0	0	0	0	0	0	0	0
HTR3A	0	0	0	0	8	4	17	2	6	3
HTR3B	0	0	0	0	0	0	0	0	0	0
HTR3C	0	1	0	0	0	0	2	2	0	0
HTR3D	0	0	0	0	0	0	0	0	0	0
HTR3E	0	0	0	0	0	1	0	0	0	0
HTR3E-AS1	0	0	0	0	0	0	0	0	0	0
HTR4	0	0	0	0	0	0	2	0	0	0
HTR5A	0	0	0	0	0	0	0	2	0	0
HTR5A-AS1	0	0	0	0	0	0	0	0	0	0
HTR6	2	7	2	16	88	63	70	69	98	23
HTR7	0	0	0	0	41	35	39	53	46	43
HTR7P1	0	0	0	0	61	35	55	62	67	39
HTRA1	23	33	25	35	325	256	297	331	364	195
HTRA2	18	14	46	59	359	359	366	569	647	213
HTRA3	0	0	0	0	27	42	43	57	49	24
HTRA4	0	0	0	0	2	0	3	0	2	1
HTT	22	46	66	64	955	938	831	1554	1658	686
HTT-AS	0	0	0	0	0	0	1	0	0	2
HULC	0	0	0	0	7	2	0	0	2	6
HUNK	1	14	23	34	251	217	221	275	246	132
HUS1	0	4	32	0	240	197	236	223	211	88
HUS1B	0	0	0	0	5	2	15	15	16	4
HUWE1	508	313	618	845	8322	7941	5386	10869	11439	3837
HVCN1	0	0	0	0	62	30	24	30	28	5
HYAL1	0	0	0	0	15	2	8	10	21	14
HYAL2	8	2	14	0	79	62	98	108	133	52
HYAL3	0	0	0	0	27	31	23	33	65	20
HYAL4	0	0	0	0	0	0	0	0	0	0
HYAL6P	0	0	0	0	0	0	0	0	0	0
HYDIN	0	0	0	0	37	17	8	17	28	5
HYDIN2	0	0	0	0	15	15	8	14	17	5
HYI	0	0	0	0	0	0	0	0	0	0
HYKK	0	2	0	0	106	93	68	116	84	67
HYLS1	14	0	0	2	106	97	108	120	85	62
HYMAI	0	0	0	0	10	11	8	15	2	0
HYOU1	62	104	93	178	1595	1588	1252	1935	2078	685
HYPK	0	0	0	0	44	49	18	38	44	11
IAH1	2	28	56	10	283	335	356	292	317	216
IAPP	0	0	0	0	2	0	0	0	0	0
IARS1	158	146	202	350	3267	2995	2760	3558	3050	1808
IARS2	146	123	162	214	3441	2894	2754	3898	3048	2116
IATPR	0	0	0	0	0	0	0	0	0	0
IBA57	0	4	24	22	479	477	322	555	629	230
IBA57-DT	0	0	0	0	14	6	4	13	9	1
IBSP	0	0	0	0	0	0	0	0	0	0
IBTK	32	25	8	68	910	834	758	890	675	677
ICA1	0	2	0	0	214	268	122	338	300	173
ICA1L	2	0	2	32	359	258	293	318	266	129
ICAM1	0	0	0	0	41	40	19	46	52	5
ICAM2	0	0	0	0	0	4	1	0	0	1
ICAM3	0	6	0	0	114	100	115	193	247	78
ICAM4	0	0	0	10	22	36	22	37	50	13
ICAM5	0	8	0	36	206	248	89	287	399	83
ICE1	50	42	54	164	1615	1583	1416	2094	1874	1207
ICE2	10	6	16	44	596	607	469	600	541	381
ICMT	0	8	34	64	1865	1642	1847	3523	3372	1622
ICOS	0	0	0	0	0	0	0	0	0	0
ICOSLG	0	0	0	0	37	39	28	42	51	9
ID1	0	10	0	16	42	33	87	59	89	36
ID2	32	59	94	323	1320	1577	1750	1592	2077	1340
ID2-AS1	0	0	0	0	25	22	21	31	9	4
ID3	26	31	98	92	494	632	840	1122	1308	378
ID4	152	114	250	390	3490	3404	3372	8175	9034	3913
IDE	14	34	34	92	548	569	576	456	490	325
IDH1	22	6	38	122	611	698	858	619	604	422
IDH1-AS1	0	0	0	0	20	19	25	32	32	20
IDH2	10	8	34	86	330	341	298	358	402	154
IDH2-DT	0	0	0	0	0	0	0	0	0	0
IDH3A	22	34	56	206	421	387	359	680	607	288
IDH3B	34	48	60	97	1128	1207	1104	1812	1815	698
IDH3G	0	18	30	32	189	155	239	270	312	106
IDI1	44	6	24	94	1296	1183	1132	1262	1134	916
IDI2	0	0	0	0	10	3	2	3	11	1
IDI2-AS1	0	0	0	0	56	42	23	46	69	18
IDNK	6	0	0	0	59	64	63	73	69	23
IDO1	0	0	0	0	0	1	0	0	2	0
IDO2	0	0	0	0	0	0	0	0	0	0
IDS	0	0	0	30	1343	1310	1113	1404	1395	840
IDUA	2	4	0	0	56	48	27	65	79	21
IER2	26	14	54	2	1437	1190	1052	2579	3083	732
IER3	2	46	44	148	125	188	103	123	236	106
IER3-AS1	0	0	0	0	6	2	4	1	6	6
IER3IP1	66	64	86	86	825	925	1023	1209	1089	987
IER5	68	94	124	153	1450	1357	1387	2503	2777	1031
IER5L	1	7	0	2	47	74	67	130	140	62
IFFO1	44	8	14	38	527	482	585	660	641	298
IFFO2	0	2	32	10	547	464	474	620	716	336
IFI16	20	4	38	37	399	407	376	548	434	537
IFI27	0	0	0	0	35	45	28	46	30	11
IFI27L1	0	0	0	30	150	187	143	165	194	71
IFI27L2	18	0	8	62	159	173	224	209	245	112
IFI30	10	36	184	126	338	339	264	448	574	124
IFI35	0	0	0	0	63	31	47	60	49	19
IFI44	0	0	0	0	27	14	15	2	2	6
IFI44L	0	0	0	0	46	53	47	28	20	26
IFI6	14	0	54	12	160	172	258	199	209	87
IFIH1	42	10	0	40	155	166	173	156	144	77
IFIT1	0	14	0	0	107	95	154	123	76	62
IFIT1B	0	0	0	0	0	0	0	0	0	0
IFIT2	0	16	14	32	145	135	118	194	135	76
IFIT3	0	0	0	0	125	125	142	72	73	42
IFIT5	2	0	10	40	524	625	540	423	348	291
IFITM1	24	20	0	20	52	48	54	48	69	27
IFITM10	0	0	0	0	18	35	16	12	26	2
IFITM2	42	6	14	22	189	225	239	271	249	99
IFITM3	6	0	8	0	14	11	19	12	23	7
IFITM4P	10	0	0	0	2	2	1	4	9	0
IFITM5	0	0	0	0	0	0	1	0	2	0
IFNA1	0	0	0	0	4	0	0	0	0	0
IFNA10	0	0	0	0	0	0	0	0	0	0
IFNA13	0	0	0	0	0	0	0	0	0	0
IFNA14	0	0	0	0	0	0	0	0	0	0
IFNA16	0	0	0	0	0	0	0	0	0	0
IFNA17	0	0	0	0	0	0	0	0	0	0
IFNA2	0	0	0	0	0	0	0	2	0	0
IFNA21	0	0	0	0	0	0	0	0	0	0
IFNA22P	0	0	0	0	0	0	0	0	0	0
IFNA4	0	0	0	0	0	0	0	0	0	0
IFNA5	0	0	0	0	0	0	0	0	0	0
IFNA6	0	0	0	0	0	0	0	0	0	0
IFNA7	0	0	0	0	0	0	0	0	0	0
IFNA8	0	0	0	0	0	0	0	0	0	0
IFNAR1	16	0	20	36	919	848	1071	699	692	508
IFNAR2	0	0	10	0	794	872	778	942	889	440
IFNB1	0	0	0	0	0	0	2	4	0	0
IFNE	0	0	0	0	4	8	2	2	2	0
IFNG	0	0	0	0	0	0	0	0	0	0
IFNG-AS1	0	0	0	0	0	0	0	0	0	0
IFNGR1	14	36	2	98	441	435	386	465	403	286
IFNGR2	46	18	16	64	451	656	518	521	574	347
IFNK	0	0	0	0	0	2	0	0	0	0
IFNL1	0	0	0	0	0	1	0	0	0	0
IFNL2	0	0	0	0	0	6	0	2	4	0
IFNL3	0	0	0	0	0	0	0	0	0	0
IFNL4	0	0	0	0	0	0	0	2	0	0
IFNLR1	22	2	36	32	365	317	273	429	448	162
IFNW1	0	0	0	0	4	0	0	0	0	0
IFRD1	14	32	16	82	1657	1483	1003	2019	2222	1080
IFRD2	66	22	32	62	445	368	421	629	690	238
IFT122	2	18	20	34	179	157	146	233	213	82
IFT140	18	12	0	32	501	463	358	648	709	243
IFT172	10	2	36	38	372	304	245	399	433	159
IFT20	89	4	16	6	347	305	226	349	348	157
IFT22	0	0	18	12	472	395	407	443	463	193
IFT27	4	20	30	36	300	299	248	753	907	208
IFT43	0	4	34	0	81	122	98	130	118	78
IFT46	0	16	30	16	263	212	201	257	274	127
IFT52	7	20	26	14	121	107	119	166	139	85
IFT57	28	8	20	0	417	360	419	518	481	254
IFT74	0	0	0	28	212	195	175	207	213	126
IFT74-AS1	0	0	0	0	7	12	7	8	1	2
IFT80	0	0	0	0	5	6	8	5	5	2
IFT81	6	0	0	0	538	621	401	565	468	346
IFT88	0	0	40	38	84	76	52	71	90	35
IFTAP	0	0	16	0	318	221	189	234	197	180
IGBP1	38	14	31	86	780	784	489	831	815	421
IGBP1P1	16	0	0	16	205	205	182	224	201	123
IGDCC3	0	0	6	1	236	252	252	258	233	87
IGDCC4	8	0	0	56	423	331	268	421	426	175
IGF1	0	0	0	6	2	2	4	8	0	3
IGF1R	82	98	38	168	2894	2844	1536	3196	3238	1399
IGF2	0	0	0	0	2	0	2	0	19	0
IGF2-AS	0	0	0	0	2	2	0	0	0	0
IGF2BP1	150	172	407	463	5393	5160	4584	5759	6355	2769
IGF2BP2	2	74	56	56	736	614	625	1012	1102	445
IGF2BP2-AS1	0	0	0	0	12	0	3	2	0	1
IGF2BP3	46	24	58	160	477	722	585	477	496	410
IGF2R	194	104	174	234	2554	2492	2073	4570	4518	1638
IGFALS	0	0	0	0	4	23	0	11	9	4
IGFBP1	0	0	0	0	0	0	0	0	0	0
IGFBP2	22	68	72	161	698	778	862	1052	1604	499
IGFBP3	10	0	0	0	22	12	16	19	28	16
IGFBP4	8	6	3	0	40	46	29	71	79	36
IGFBP5	66	43	42	170	2179	2062	1912	3058	3523	2455
IGFBP6	0	0	32	26	63	60	49	77	116	24
IGFBP7	0	0	0	2	52	40	42	50	100	54
IGFBP7-AS1	0	0	0	0	0	0	0	0	2	0
IGFBPL1	0	0	0	31	48	60	77	109	115	92
IGFL1	0	0	0	0	0	0	0	0	0	0
IGFL2	0	0	0	0	0	0	4	0	3	1
IGFL2-AS1	2	0	0	12	20	21	6	24	9	0
IGFL3	0	0	0	0	2	0	0	0	0	0
IGFL4	0	0	0	0	33	30	29	48	43	12
IGFLR1	0	0	2	14	107	128	158	194	181	51
IGFN1	0	0	0	0	531	602	165	375	546	48
IGHMBP2	36	25	36	32	274	290	294	541	512	172
IGHV1OR15-1	0	0	0	0	0	0	0	0	0	0
IGHV1OR15-3	0	0	0	0	0	0	0	0	0	0
IGIP	0	0	0	0	234	252	86	74	93	51
IGLL1	0	0	0	0	0	0	0	0	0	0
IGLL3P	0	0	0	0	0	0	2	0	2	0
IGLL5	0	0	0	0	0	0	0	0	0	0
IGLON5	0	0	0	2	16	12	18	17	13	2
IGSF1	0	6	0	0	33	69	41	34	29	10
IGSF10	0	0	0	0	15	23	7	25	13	10
IGSF11	0	0	0	0	23	34	9	14	15	8
IGSF11-AS1	0	0	0	0	0	0	0	0	0	0
IGSF21	0	0	0	0	1	0	6	0	9	0
IGSF22	0	0	0	0	11	10	2	14	0	4
IGSF23	0	0	0	0	3	0	0	0	0	0
IGSF3	66	43	38	28	1126	1073	997	643	607	304
IGSF5	0	0	0	0	9	10	4	5	1	4
IGSF6	0	0	0	0	25	39	1	24	14	8
IGSF8	48	10	16	40	365	283	308	496	621	215
IGSF9	0	10	0	0	33	24	15	44	20	16
IGSF9B	6	2	6	0	48	55	28	75	80	19
IHH	0	0	0	0	0	2	2	3	5	11
IK	46	40	82	129	998	1005	711	940	1057	257
IKBIP	0	10	0	54	365	352	470	302	220	234
IKBKB	2	3	58	44	650	543	430	757	776	347
IKBKE	0	0	0	0	27	21	36	31	33	12
IKBKG	0	14	46	18	191	195	157	372	402	115
IKZF1	0	1	0	0	8	7	2	14	9	2
IKZF2	0	0	0	42	94	91	94	77	61	52
IKZF3	0	2	0	36	447	409	206	328	296	130
IKZF4	0	0	6	0	110	181	109	191	207	96
IKZF5	14	0	36	14	724	681	376	557	447	264
IL10	0	0	0	0	0	0	0	0	0	0
IL10RA	0	0	0	0	10	10	18	12	4	8
IL10RB	0	5	0	14	305	285	265	391	372	155
IL10RB-DT	0	0	0	0	45	30	45	17	27	8
IL11	0	0	0	0	58	58	31	25	50	7
IL11RA	0	0	18	0	175	154	102	170	171	69
IL12A	0	0	0	0	54	66	40	76	79	41
IL12A-AS1	0	0	0	0	4	2	2	5	1	0
IL12B	0	0	0	0	10	1	2	1	0	0
IL12RB1	0	0	0	0	0	1	0	0	0	0
IL12RB2	0	0	0	0	106	57	51	103	86	32
IL13	0	0	0	0	4	0	2	2	2	0
IL13RA1	4	66	14	56	887	993	945	954	947	531
IL13RA2	0	0	0	0	0	0	0	0	0	0
IL15	0	0	0	0	29	27	12	37	22	13
IL15RA	0	0	12	10	61	66	38	101	158	43
IL16	0	0	0	0	9	3	3	3	14	2
IL17A	0	0	0	0	0	0	0	3	0	0
IL17B	0	0	0	0	1	0	1	7	2	2
IL17C	0	0	0	0	2	1	3	4	1	0
IL17D	8	14	24	16	80	87	118	132	213	51
IL17F	0	0	0	0	12	3	3	6	5	2
IL17RA	28	38	44	48	520	556	429	567	571	199
IL17RB	0	0	0	0	142	145	116	129	120	75
IL17RC	28	0	12	0	120	141	152	144	189	99
IL17RD	1	0	2	0	340	324	294	181	148	88
IL17RE	0	0	0	1	37	31	26	61	63	7
IL17REL	0	0	0	0	2	2	0	4	6	0
IL18	0	0	0	0	3	3	4	3	0	0
IL18BP	4	0	0	8	135	101	84	187	197	48
IL18R1	0	0	0	0	117	101	81	82	72	62
IL18RAP	0	0	0	0	7	11	2	0	6	5
IL19	0	0	0	0	0	0	0	0	0	0
IL1A	0	0	0	0	15	0	16	0	2	1
IL1B	0	0	0	0	2	0	0	0	2	0
IL1F10	0	0	0	0	0	0	0	0	0	0
IL1R1	0	0	0	0	5	8	9	4	0	1
IL1R2	0	0	0	0	0	4	0	1	0	0
IL1RAP	0	6	10	2	163	169	137	131	99	92
IL1RAPL1	0	0	0	0	0	0	0	0	0	0
IL1RAPL2	0	0	0	0	0	0	0	2	0	0
IL1RL1	0	0	0	0	0	0	0	0	0	0
IL1RL2	0	0	0	0	0	0	0	0	0	0
IL1RN	0	0	0	0	0	0	0	0	2	0
IL2	0	0	0	0	0	0	0	0	0	0
IL20	0	0	0	0	0	0	0	0	1	0
IL20RA	0	2	24	0	226	242	165	230	200	133
IL20RB	0	0	0	0	21	12	7	4	20	4
IL21	0	0	0	0	0	0	0	0	0	0
IL21-AS1	0	0	0	0	3	0	0	0	0	0
IL21R	0	0	0	0	0	0	0	2	2	2
IL21R-AS1	0	0	0	0	0	0	1	2	0	0
IL22	0	0	0	0	1	0	0	0	0	0
IL22RA1	0	0	0	0	4	1	4	3	2	0
IL22RA2	0	0	0	0	0	0	0	2	0	0
IL23A	0	0	0	0	8	6	13	15	12	4
IL23R	0	0	0	0	0	0	0	0	1	0
IL24	0	0	0	0	0	0	0	0	0	0
IL25	0	0	0	0	0	0	0	0	0	0
IL26	0	0	0	0	0	0	0	0	0	0
IL27	0	0	0	0	0	0	0	0	0	0
IL27RA	0	2	0	0	208	178	200	212	198	59
IL2RA	0	0	0	0	0	0	0	0	0	0
IL2RB	0	0	0	0	2	4	4	4	4	1
IL2RG	0	0	0	0	6	0	2	2	0	0
IL3	0	0	0	0	0	0	0	0	0	0
IL31	0	0	0	0	0	0	0	0	0	0
IL31RA	0	0	0	0	4	2	0	3	0	2
IL32	10	0	0	30	46	27	25	24	34	8
IL33	0	0	0	0	0	2	3	0	1	0
IL34	0	0	0	0	0	0	2	2	6	0
IL36A	0	0	0	0	0	0	0	0	0	0
IL36B	0	0	0	0	0	0	0	0	0	0
IL36G	0	0	0	0	0	0	1	7	0	1
IL36RN	0	0	0	0	0	0	0	0	0	0
IL37	0	0	0	0	2	1	0	0	2	1
IL3RA	1	0	0	0	166	147	69	148	168	40
IL4	0	0	0	0	0	0	0	0	2	0
IL4I1	0	0	0	0	13	3	5	10	7	9
IL4R	8	0	6	16	169	155	157	145	132	68
IL5	0	0	0	0	2	0	1	4	1	0
IL5RA	0	0	0	0	10	12	2	16	8	0
IL6	0	0	0	0	0	0	1	0	0	0
IL6-AS1	0	0	0	0	0	0	3	0	0	0
IL6R	0	0	12	2	403	366	208	700	598	239
IL6R-AS1	0	0	0	0	2	2	0	1	0	0
IL6ST	22	18	54	60	1353	1204	927	754	592	541
IL7	0	0	0	0	2	2	0	2	0	0
IL7R	0	0	0	0	4	4	0	5	0	1
IL9	0	0	0	0	1	0	0	2	0	0
IL9R	0	0	0	0	29	32	5	23	23	6
ILDR1	0	0	0	0	5	1	4	8	0	2
ILDR2	0	0	0	0	209	217	157	236	169	74
ILF2	134	66	192	465	2699	2793	2624	2814	2689	1346
ILF3	264	221	716	938	9045	9060	8479	13228	13373	5606
ILF3-DT	32	0	0	16	562	494	498	819	952	314
ILK	16	20	0	0	65	40	56	93	130	24
ILKAP	21	16	16	50	355	359	366	443	468	227
ILRUN	65	2	1	64	1786	1785	1659	2305	2312	1200
ILVBL	34	14	44	91	408	392	374	749	853	279
IMMP1L	2	0	2	0	43	45	39	49	37	25
IMMP2L	8	0	0	0	184	187	119	149	177	76
IMMT	114	114	220	150	961	900	846	954	900	434
IMP3	0	4	38	46	988	1141	1206	1576	1868	568
IMP4	20	24	38	120	1136	1079	1078	1828	1856	679
IMPA1	0	0	1	0	303	275	304	320	175	172
IMPA1P1	0	0	0	0	10	9	7	8	6	2
IMPA2	30	4	24	54	259	282	324	379	488	213
IMPACT	4	10	0	48	672	537	511	645	605	449
IMPAD1	12	30	114	48	1305	1205	1189	1324	1265	894
IMPDH1	44	16	67	88	534	551	471	843	973	277
IMPDH2	162	28	76	176	1576	1540	1235	1814	1723	806
IMPG1	0	0	0	0	26	17	2	5	7	8
IMPG2	0	0	0	0	14	2	5	11	10	3
INA	0	18	2	22	164	153	138	214	196	77
INAFM1	12	4	0	6	160	145	152	450	475	111
INAFM2	8	10	6	40	691	694	741	653	688	287
INAVA	0	0	0	44	60	70	49	69	80	49
INCA1	10	0	0	0	114	69	55	125	121	50
INCENP	94	59	194	261	1149	1090	862	1914	2291	706
INE1	0	0	0	0	212	137	70	181	148	57
INE2	0	0	0	0	0	0	0	0	0	0
INF2	24	40	40	76	542	455	477	622	778	327
ING1	18	4	10	6	376	288	293	466	498	207
ING2	12	6	0	12	210	194	142	212	193	109
ING3	0	18	12	28	406	350	339	405	289	192
ING4	0	0	0	8	351	313	229	429	430	147
ING5	48	2	8	42	1280	1113	869	1578	1742	681
INGX	0	0	0	0	1	0	6	3	6	0
INHA	0	0	0	0	33	46	30	59	91	19
INHBA	0	0	0	0	14	9	17	17	24	14
INHBA-AS1	0	0	0	0	0	0	0	0	0	0
INHBB	0	20	0	0	146	147	139	157	180	86
INHBC	0	0	0	0	44	44	11	58	43	6
INHBE	16	38	0	12	228	219	102	219	291	61
INIP	34	0	0	0	387	333	404	255	315	214
INKA1	0	0	0	1	8	14	2	9	16	2
INKA2	0	0	0	0	527	437	434	475	431	172
INKA2-AS1	0	0	0	14	10	6	3	18	7	5
INMT	0	0	0	0	0	0	0	2	2	0
INMT-MINDY4	0	0	0	0	0	0	0	0	0	0
INO80	18	4	28	40	553	454	417	721	700	256
INO80B	0	0	0	0	17	25	8	16	18	17
INO80B-WBP1	0	0	0	0	0	0	0	1	1	0
INO80C	14	0	8	12	373	366	422	546	631	168
INO80D	6	0	0	26	528	480	344	324	291	157
INO80E	78	32	32	96	857	853	741	1051	1123	402
INPP1	34	16	13	0	321	287	287	361	332	165
INPP4A	80	26	4	4	687	692	514	598	627	301
INPP4B	0	0	0	0	101	143	75	71	90	48
INPP5A	11	18	0	28	166	128	178	216	210	121
INPP5B	0	6	18	4	380	339	267	267	315	121
INPP5D	0	8	0	0	44	33	55	33	30	16
INPP5E	1	34	24	10	638	640	552	986	1029	399
INPP5F	20	11	34	0	640	572	568	474	419	280
INPP5J	4	22	30	6	151	119	115	122	127	34
