,Riboseq_control_1,Riboseq_control_2,RNAseq_control_1,RNAseq_control_2,RNAseq_control_3,Riboseq_sample_1,Riboseq_sample_2,RNAseq_sample_1,RNAseq_sample_2,RNAseq_sample_3
PYCR1,2.63219716736102,4.99577700724856,81.3449604845619,93.5238368785795,74.8734093945799,7.57403359634739,26.4378980659301,55.3727233603992,53.8105239444285,43.3310066086605
PYCR2,20.3995280470479,14.9873310217457,141.033642683958,181.665006886449,118.838810937534,61.9693657882968,62.2392183635437,120.034356339888,128.717747259125,121.914357576909
PYCR3,3.29024645920127,0,19.1309878844219,20.1102415030679,19.338165340322,0,8.81263268864335,12.8962531604839,16.8215972952359,22.8720567571138
PYGB,3.94829575104153,6.2447212590607,61.8313528424516,73.4883546376048,54.8741101964692,19.2793582452479,11.0157908608042,60.7837386724904,67.2863891809434,67.5669933558773
PYGL,20.3995280470479,16.2362752735578,103.154286672803,98.9065037492891,111.896905430752,24.7877463153187,57.2821124761818,122.469313230329,113.011393983463,119.920921437528
PYGM,0,0.62447212590607,4.59143709226125,3.88748162884583,0.495850393341589,0,0,3.60734354139409,2.69517304730298,2.30818921402065
PYGO1,1.97414787552076,2.49788850362428,16.4526495806028,15.026611680731,27.767622027129,4.81983956131197,0,30.0311349821058,34.2937536018897,26.7540113443303
PYGO2,0,0,55.1737690586727,46.9488165945227,52.5601416942084,1.37709701751771,3.30473725824126,59.160434078863,44.4238867796836,57.59981265897
PYM1,15.1351337123259,6.86919338496677,25.1763800558992,24.6705564907524,31.7344251738617,0,22.5823712646486,25.1612212012238,22.7695653996286,28.2228590259798
PYROXD1,0.658049291840255,1.87341637771821,8.57068257222101,8.74683366490312,8.09888975791262,0.688548508758853,9.91421177472377,14.0686398114369,11.0595031941053,8.39341532371147
QARS1,13.1609858368051,8.11813763677891,108.893583038129,123.352782453762,127.433551088788,36.4930709642192,45.7155320723374,101.636904278778,102.788323804038,116.878308382682
QDPR,1.31609858368051,0,17.6005088536681,16.6713154467812,15.0407952646949,2.06564552627656,6.0586849734423,12.5355188063445,12.8253062250969,19.724526010722
QKI,40.7990560940958,23.1054686585246,195.824791984943,193.850766607639,290.072480104829,46.1327500868432,53.9773752179405,240.790181388055,219.888945859271,247.920505124128
QPCT,15.7931830041661,3.74683275543642,51.2710475302507,56.144205831985,80.6583306502318,30.2961343853895,35.8013202976136,32.8268262266862,47.9554928416669,46.5834550465987
QPCTL,3.29024645920127,3.12236062953035,28.0077662627937,37.3048717845013,21.6521338425827,12.3938731576594,20.930002635528,20.742225363016,20.6320143621125,26.8589290358767
QPRT,0,1.87341637771821,32.5992033550549,34.1649827765874,25.288370060421,4.81983956131197,15.9728967481661,35.0814159400575,36.0595566328813,24.5507398218561
QRFPR,0.658049291840255,3.12236062953035,9.64201789374864,9.71870407211458,8.7600236157014,0,1.10157908608042,7.30487067132303,7.99258214027781,5.98030841814442
QRICH1,4.60634504288178,10.6160261404032,92.2113616029135,91.355818277877,88.9225038725916,29.6075858766307,19.8284235494475,97.57864279471,95.7251116800714,102.084913874641
QRICH2,0,1.87341637771821,12.1673082944923,9.34490776164863,4.79322046896869,0,0,10.1005619159034,9.94425917453169,7.13440302515475
QRSL1,13.1609858368051,1.87341637771821,16.5291735321405,16.9703524951539,21.3215669136883,1.37709701751771,7.71105360256293,22.9066314878525,21.654321380055,22.0327152247426
QSER1,17.1092815878466,1.87341637771821,43.4656044734065,45.4536313526589,67.6009369589033,11.0167761401417,9.36342223168356,58.8898833132585,60.6878620651327,49.9408211760833
QSOX1,50.9988201176197,17.48521952537,146.466843243134,171.198710193403,99.3353621327649,37.8701679817369,33.5981621254528,104.612962700429,138.10438442387,100.406230809898
QSOX2,11.8448872531246,4.05906881838946,146.619891146209,131.950097594479,124.293165264292,22.7221007890422,31.3950039532919,129.593816724583,136.710329399403,113.311106870105
QTRT1,9.21269008576357,3.12236062953035,49.8170924510346,55.4713724731463,38.8416141450911,7.57403359634739,26.16250329441,28.4980139770133,29.089281510546,35.1474266680418
QTRT2,0.658049291840255,6.86919338496677,76.8300473438383,64.7415209727017,77.3526613612878,4.13129105255312,16.5236862912063,76.5658666660895,73.8849162967542,77.8489271274239
R3HCC1,7.2385422102428,4.99577700724856,32.0635356942911,34.015464252401,29.2551732071537,6.19693657882968,3.30473725824126,18.1269012955053,19.4238333409077,17.6261721797941
R3HCC1L,6.58049291840255,1.24894425181214,24.7172363466731,19.4374081442292,22.3132677003715,8.95113061386509,0,26.6943422063162,21.4684473767927,22.0327152247426
R3HDM1,2.63219716736102,0.62447212590607,46.526562534914,45.9021869252181,59.6673306654378,3.44274254379427,0,59.0702504903282,53.0670279313794,47.9473850367018
R3HDM2,8.55464079392331,5.62024913315463,98.1802298228532,104.139652095812,98.0130944171874,12.3938731576594,11.5665804038444,110.474895955194,93.2158126360307,72.1833717839187
R3HDM4,0,7.49366551087284,47.4448499533663,52.3314834652323,59.1714802720963,4.13129105255312,3.85552680128147,54.5610710635856,44.2380127764214,51.19983347464
RAB10,15.7931830041661,38.7172718061763,129.248954147154,132.772449477504,151.895503826973,45.0999273237049,48.4694797875384,123.551516292747,139.312565445075,183.920713280828
RAB11A,14.4770844204856,26.2278292880549,153.507046784601,139.276505279611,211.06698409907,39.9358135080135,57.832902019222,197.862793245466,193.587774397659,235.854970596292
RAB11B,2.63219716736102,4.37130488134249,33.7470626281202,43.0613349656769,29.5857401360481,0,3.85552680128147,28.4078303884784,35.9666196312501,53.5080226886606
RAB11FIP1,3.29024645920127,1.87341637771821,71.2437988815871,72.8902805408593,77.6832282901822,6.19693657882968,0.55078954304021,77.1971517858335,70.3533102347709,65.1538864503103
RAB11FIP2,7.89659150208306,1.24894425181214,73.9221371854062,57.2655947633828,106.938401497336,0,2.20315817216084,95.3240530813387,98.9779067371612,92.012815486187
RAB11FIP3,5.92244362656229,4.99577700724856,69.2541761416073,76.8525214317984,68.262070816692,8.60685635948567,12.1173699468846,49.7813408712384,52.9740909297483,66.6227341319598
RAB11FIP4,4.60634504288178,9.36708188859105,109.658822553506,124.623689909346,102.641031421709,0,8.26184314560314,113.901872319518,107.528110887226,94.6357577748468
RAB11FIP5,15.1351337123259,4.99577700724856,87.0842568498885,85.9731514071674,58.6756298787547,8.95113061386509,7.71105360256293,75.1229292495319,71.09680624782,75.750573296496
RAB12,8.55464079392331,18.7341637771821,73.0038497669539,77.1515584801711,72.7247243567663,13.0824216664182,4.40631634432168,91.5363423628749,90.3347655854655,71.6587833261867
RAB13,6.90951756432267,20.6075801549003,115.551166821908,148.995209351726,78.5096456124182,4.81983956131197,15.4221072051259,121.116559402306,123.327401164519,90.0193793468055
RAB14,16.4512322960064,20.6075801549003,67.4176013047028,61.1530763922286,110.905204644069,25.4762948240776,18.7268444633671,96.6768069093615,104.740000838292,130.937279049899
RAB15,0,1.87341637771821,29.0791015843213,23.1006119867954,21.9827007714771,3.44274254379427,9.36342223168356,34.5403144088484,34.0149425969963,46.3736196635059
RAB17,3.29024645920127,0.312236062953035,6.65758378377882,7.99924104397123,4.62793700452149,0,0,7.48523784839273,5.57622009786824,5.98030841814442
RAB18,21.0575773388881,21.2320522808064,104.378669897406,89.3373182013609,149.250968395818,15.4923414470742,24.7855294368094,151.328061561482,139.033754440181,145.625755866394
RAB1A,1.31609858368051,17.48521952537,131.315100838672,168.432617495955,107.103684961783,19.9679067540067,16.5236862912063,163.953763956361,186.059877265537,198.294437022684
RAB1B,3.94829575104153,4.37130488134249,40.3281224603614,55.0228169005871,58.5103464143075,4.81983956131197,24.2347398937692,45.9936301527746,57.2491930047806,62.5309441616505
RAB20,0,0,8.87677837837176,10.4662966930465,5.61963779120467,2.06564552627656,3.85552680128147,6.94413631718362,9.29370016311373,8.60325070680426
RAB21,23.0317252144089,7.49366551087284,115.704214724984,117.820597058866,122.309763690925,32.3617799116661,19.0022392348872,129.142898781908,123.977960175937,130.62252597526
RAB22A,0,0,25.6355237651253,25.1191120633115,30.5774409227313,0,3.30473725824126,36.2538025910106,33.3643835855783,44.275265832578
RAB23,3.94829575104153,14.9873310217457,14.463026840623,18.4655377370177,26.6106377759986,8.26258210510624,3.85552680128147,20.742225363016,21.7472583816861,26.5441759612375
RAB24,1.97414787552076,8.74260976268498,49.2814247902708,46.64977954615,30.7427243871785,5.50838807007083,9.36342223168356,38.418208715847,42.5651467470609,40.0785581707223
RAB26,0.658049291840255,0,3.74967362534669,6.50405580210745,2.31396850226075,0,3.30473725824126,6.67358555157906,4.739787083188,3.04261305484541
RAB27A,7.2385422102428,0,13.8508352283215,15.3256487291038,13.0573936913285,4.13129105255312,0,22.4557135451782,25.2788644436693,29.4818713245365
RAB27B,7.2385422102428,0,4.43838918918588,5.23314834652323,12.0656929046453,0,0,11.4533157439262,12.3606212169413,15.3179829657734
RAB28,5.26439433472204,3.74683275543642,13.0090717614069,16.8208339709675,21.1562834492411,9.63967912262395,0,15.6017608165294,20.6320143621125,26.8589290358767
RAB29,0,9.99155401449712,58.540822926331,55.9946873077986,66.6092361722201,9.63967912262395,11.5665804038444,58.2585981935145,47.3049338302489,56.6555534350524
RAB2A,14.4770844204856,8.74260976268498,51.2710475302507,49.8644278161571,74.0469920723439,21.3450037715245,14.8713176620857,43.5586732623336,46.3755638139375,57.4948949674236
RAB2B,9.21269008576357,3.12236062953035,27.2425267474168,30.2775011477416,38.3457637517495,0,0,40.3120640750789,37.918296665504,41.337570469279
RAB30,0,0,9.33592208759788,6.42929654001426,9.75172440238458,0,0,9.64964397322918,12.6394322218347,9.44259223917541
RAB30-DT,0,0,27.8547183597183,35.0620939217057,24.2966692737378,0.688548508758853,1.65236862912063,23.0869986649222,22.1190063882107,21.2982913839179
RAB31,0,1.24894425181214,80.2736251630343,70.79702120225,109.913503857386,14.4595186839359,2.75394771520105,95.4142366698736,105.576433852972,131.881538273816
RAB32,5.26439433472204,4.37130488134249,25.2529040074369,25.1938713254047,25.1230865959738,7.57403359634739,3.85552680128147,22.8164478993176,29.7398405219639,31.5802251554644
RAB33B,0.658049291840255,0,11.4785927306531,12.634315293749,14.8755118002477,4.81983956131197,3.85552680128147,13.437354691693,18.8662113311209,14.7933945080415
RAB34,7.2385422102428,3.74683275543642,61.8313528424516,60.7045208196695,74.0469920723439,13.0824216664182,21.4807921785682,50.5929931680521,63.5689091156979,62.5309441616505
RAB35,11.8448872531246,9.99155401449712,100.246376514371,103.167781688601,68.262070816692,17.2137127189713,11.5665804038444,82.8787178635291,88.661899556105,92.3275685608262
RAB36,0.658049291840255,0,7.65239515376876,10.9148522656056,12.3962598335397,0,1.10157908608042,12.174784452205,8.55020415006463,10.4917691546393
RAB38,1.31609858368051,2.49788850362428,9.41244603913557,12.0362411970034,12.8921102268813,4.13129105255312,0,12.3551516292747,10.0371961761628,11.9606168362888
RAB39A,0,0.62447212590607,5.81582031686426,4.26127793931178,5.78492125565187,5.50838807007083,10.465001317764,9.28890961908977,9.85132217290056,4.30162535340213
RAB3A,2.63219716736102,0,2.21919459459294,3.21464827000713,2.47925196670794,0,0,3.15642559871983,5.29740909297483,5.77047303505164
RAB3B,0,0,24.7172363466731,25.1938713254047,25.9495039182098,0,0,49.9617080483081,58.8291220325099,45.2195250564956
RAB3D,4.60634504288178,2.49788850362428,6.50453588070344,7.92448178187804,5.95020472009907,0.688548508758853,1.65236862912063,9.92019473883374,8.92195215658918,16.7868306474229
RAB3GAP1,20.3995280470479,9.36708188859105,118.15298117419,95.318059168816,108.591236141808,8.95113061386509,10.465001317764,110.565079543729,97.490914711063,98.0980415958778
RAB3GAP2,9.87073937760382,0,83.4876311276171,72.366965706207,99.1700786683177,36.4930709642192,13.218949032965,99.8332325080814,96.2827336898583,84.6685770779395
RAB3IL1,0,0,5.89234426840194,7.70020399559847,3.80151968228551,1.37709701751771,0,5.05028095795172,5.20447209134369,2.41310690556705
RAB3IP,4.60634504288178,4.68354094429553,67.7236971108535,53.4528723966302,75.2039763234743,8.26258210510624,13.218949032965,93.5203813106417,90.1488915822032,98.8324654367026
RAB40A,0,0,3.82619757688438,3.81272236675264,3.80151968228551,0,0,3.51715995285923,3.06692105382753,1.99343613938147
RAB40B,0.658049291840255,0,26.4007632805022,22.2035008416772,25.6189369893154,0,7.16026405952272,31.2035216330589,27.1376044762921,33.3638259117531
RAB40C,1.97414787552076,4.05906881838946,27.4720986020298,30.053223361462,29.9163070649425,2.06564552627656,3.85552680128147,25.9728734980374,19.60970734417,29.062200558351
RAB43,0,6.86919338496677,2.75486225535675,3.06512974582075,2.14868503781355,5.50838807007083,0,1.80367177069704,2.41636204240957,2.83277767175262
RAB4A,5.26439433472204,5.62024913315463,58.0051552655672,52.4810019894187,80.6583306502318,26.1648433328364,25.3363189798496,64.8420001565587,63.3830351124356,66.937487206599
RAB5A,11.8448872531246,8.11813763677891,64.7392630008837,72.8155212787661,79.0054960057598,21.3450037715245,35.5259255260935,62.3168596775828,56.4127599901003,60.6424257138154
RAB5B,32.9024645920127,17.1729834624169,136.212633737084,119.988615659568,172.72122034732,12.7381474120388,26.7132928374502,158.54274864427,166.72898092626,208.996041560416
RAB5C,56.2632144523418,46.5231733800022,202.558899720259,211.045396889073,187.762015612015,60.5922687707791,64.9931660787447,143.66245653602,146.096966564148,177.415816404951
RAB5IF,34.8766124675335,23.1054686585246,38.1089278657684,40.9680756270676,26.6106377759986,27.5419403503541,45.1647425292972,17.1348818216219,25.2788644436693,32.524484379382
RAB6A,1.31609858368051,11.8649703922153,60.4539217147732,45.3041128284726,81.4847479724677,22.7221007890422,27.5394771520105,84.8627568112959,77.3235853571062,83.6194001624755
RAB6B,9.21269008576357,6.86919338496677,13.23864361602,15.6994450395697,12.8921102268813,12.0495989032799,9.36342223168356,14.3391905770415,14.4981722544574,16.5769952643302
RAB6C,0,0.62447212590607,7.04020354146726,6.50405580210745,4.4626535400743,0,1.65236862912063,9.19872603055492,8.17845614354008,4.7212961195877
RAB6D,5.26439433472204,8.11813763677891,18.4422723205827,19.0636118337632,12.5615432979869,6.88548508758853,1.10157908608042,16.9545146445522,18.1227153180718,17.7310898713405
RAB7A,32.2444153001725,27.4767735398671,167.12831015831,161.629524645475,170.407251845059,25.1320205696981,52.60040136034,185.056723673517,189.126798319364,193.573140903096
RAB8A,9.21269008576357,9.99155401449712,59.0764905870948,64.6667617106085,78.8402125413126,13.4266959207976,19.0022392348872,62.5874104431874,70.1674362315087,76.6948325204136
RAB8B,1.97414787552076,3.12236062953035,12.9325478098692,11.7372041486307,19.338165340322,2.06564552627656,11.5665804038444,29.6704006279664,32.6208875725292,35.8818505088665
RAB9A,15.7931830041661,13.4261507069805,112.413684808863,95.2432999067229,156.688724295942,33.050328420425,36.3521098406538,104.162044757754,88.5689625544739,86.6620132173209
RAB9B,0,0,2.52529040074369,3.21464827000713,3.63623621783832,0,4.40631634432168,5.68156607769569,7.52789713212212,3.67211920412377
RABAC1,42.4441793236964,50.8944782613447,141.798882199335,180.767895741331,98.508944810529,119.807440524041,104.0992236346,103.350392460941,95.3533636735469,132.825797497734
RABEP1,5.92244362656229,13.1139146440275,186.335821994269,165.068450701761,243.297259666273,21.6892780259039,23.1331608076888,225.45897133713,219.145449846222,224.733695292375
RABEP2,0,3.12236062953035,11.9377364398793,12.0362411970034,6.77662204233505,4.81983956131197,7.16026405952272,7.84597220253214,8.36433014680236,10.8065222292785
RABEPK,24.6768484440095,9.99155401449712,31.833963839678,32.5202790105372,31.7344251738617,15.1480671926948,39.381452327375,21.4636940712948,27.1376044762921,35.2523443595882
RABGAP1,6.58049291840255,7.49366551087284,57.0868678471149,51.2848537959277,80.4930471857846,4.81983956131197,11.0157908608042,84.3216552800868,66.4499561662632,90.4390501129911
