,logFC.Riboseq_sample-Riboseq_control,AveExpr.Riboseq_sample-Riboseq_control,t.Riboseq_sample-Riboseq_control,P.Value.Riboseq_sample-Riboseq_control,adj.P.Val.Riboseq_sample-Riboseq_control,B.Riboseq_sample-Riboseq_control,Symbol.Riboseq_sample-Riboseq_control
XRCC1,0.613601394738589,6.20941936952818,1.63181211645487,0.142754715072037,0.435953288982075,-5.07375279229981,XRCC1
XRCC2,0.708107360958368,5.28474430781405,0.860363433361914,0.415521189623111,0.648686891426615,-6.6066527137159,XRCC2
XRCC3,0.142343066396592,6.04235369985176,0.204599499084522,0.843178765748463,0.917951222333704,-6.22320576607242,XRCC3
XRCC4,-0.477918827800091,4.00171448038565,-0.527937122001259,0.612383620265512,0.775288197501317,-6.6643683797279,XRCC4
XRCC5,-0.412920559665499,8.22269192581732,-0.699788583768751,0.504606829806477,0.703756503911673,-6.3745827108888,XRCC5
XRCC6,0.806337021609233,9.43434207644285,2.51859357515607,0.0369112320026825,0.240387356166431,-4.30667962481587,XRCC6
XRN1,-2.16070834465417,5.34620124894914,-4.05953535153674,0.00392237050440382,0.0580309687446411,-1.64834654574719,XRN1
XRN2,-0.263187770046889,6.37959271314523,-0.511008463000874,0.623641707141323,0.782740070087321,-6.08001453960194,XRN2
XRRA1,-0.11727901967834,1.69952684571837,-1.15909370156166,0.281030056436985,0.603017233543783,-6.74524352675148,XRRA1
XXYLT1,0.368328242705792,4.41496940408233,0.383610418519849,0.711620918336466,0.840233424490752,-6.8858983855125,XXYLT1
XYLB,0.368328242705792,2.48919982856777,0.387750578884366,0.708677961105983,0.83847342148916,-6.88414445357363,XYLB
XYLT2,-0.293806248745233,6.51849733495136,-0.458149749744055,0.659471640899294,0.805675772317851,-6.17489618946037,XYLT2
YAE1,1.4216171585172,4.19923837721971,0.957753020286497,0.367231109822938,0.6248300022642,-6.13382622587703,YAE1
YAF2,0.91134218430243,4.20302841492641,1.31637869561514,0.22580445040015,0.54571078925522,-5.57242391838641,YAF2
YAP1,1.64939228063969,6.16830956306525,2.63376953155724,0.0309519950819685,0.225583967272391,-3.69794652048983,YAP1
YARS1,0.23986050778169,8.02695551610094,0.446830578620997,0.66727266476196,0.811107119675678,-6.39910123397816,YARS1
YARS2,2.23274665359583,5.18772538875852,1.24783206310488,0.248630930437517,0.568757695243229,-5.67514531762901,YARS2
YBEY,2.37602096380081,4.86686368387661,1.59475796473996,0.15082073950186,0.447928591170337,-5.3191831440469,YBEY
YBX1,-0.206720062598023,10.2886725261449,-0.989516296523487,0.352422285348943,0.616929601536372,-6.53261738266547,YBX1
YBX2,-0.11727901967834,1.90938714542593,-1.14020868923982,0.288354627909252,0.604982309466319,-6.76609920227118,YBX2
YBX3,-0.545697565342691,8.93231070704827,-2.59362460494785,0.0329083695725365,0.23111160228035,-4.24740552272194,YBX3
YBX3P1,-0.0841177507454391,6.548768149934,-0.173275890040937,0.866893784322897,0.932954746134257,-6.22061881237972,YBX3P1
YDJC,-0.352687987917844,6.40922319686049,-0.827152914690063,0.432985192751702,0.659327710909247,-5.94571301844076,YDJC
YEATS2,-0.574122310199324,6.02681260308415,-0.825035637891754,0.434115725847861,0.659656520104856,-5.85689627677768,YEATS2
YEATS4,-0.151805741927877,5.22852915758349,-0.251168776511839,0.808243040159966,0.896976908317241,-6.17165268699082,YEATS4
YES1,-0.0693906758054776,6.67493267478902,-0.0720133943487965,0.944422854042624,0.972687906295335,-6.2287695391304,YES1
YIF1A,-0.457382132750846,5.61915788056637,-0.561458897500982,0.59041474007336,0.761074982980113,-6.03620193259095,YIF1A
YIF1B,0.720632297321057,6.45208499973881,1.00871002384828,0.343696495681048,0.613971758538591,-5.78986426980735,YIF1B
YIPF1,-1.05624072025785,3.25736228633594,-0.986557169592307,0.353782458110268,0.617905509049854,-6.16184216713548,YIPF1
YIPF2,0.312738249548532,4.88621013027325,0.414414236245243,0.689851799913121,0.826207393335331,-6.16601974625236,YIPF2
YIPF3,-0.072294821735241,6.59020041732519,-0.142564234597682,0.890286681508558,0.944570857661147,-6.2735736992319,YIPF3
YIPF4,-0.378091198437217,6.89024750870143,-0.65438825191855,0.531878431764427,0.72135637252744,-5.99366286538865,YIPF4
YIPF5,0.0293748121764708,5.55044433981164,0.0344259063945759,0.973411415104535,0.989183491573294,-6.248097015423,YIPF5
YIPF6,0.897916223241187,6.55116336037772,1.46430821666141,0.182628544253556,0.493117989374299,-5.28392114594932,YIPF6
YJEFN3,-0.4946469528232,3.46210420209989,-0.432562978042225,0.677167672513877,0.817076008031173,-6.93515621750522,YJEFN3
YJU2,3.06899456629315,5.07976343856638,6.17312803566234,0.000309544842152017,0.00753337782591532,0.795034779088531,YJU2
YKT6,-1.31984793701892,6.79370188423596,-2.35846959607433,0.0471932242235443,0.266820675724176,-3.96364012418052,YKT6
YLPM1,-0.497811303312749,7.19863819404768,-1.09586707022973,0.306160484735861,0.607912164071706,-5.6680427171121,YLPM1
YME1L1,0.0337561199283742,7.42341359799662,0.0716295570864896,0.944718511603821,0.972702678792656,-6.29026592261646,YME1L1
YOD1,-1.04902664652586,5.07666586863588,-1.58211682941852,0.153666678039164,0.452653018320388,-5.80669479644122,YOD1
YPEL1,-0.11727901967834,1.7561490014778,-1.14404105352979,0.286855826939223,0.604324128055139,-6.76188653127714,YPEL1
YPEL2,-2.19223064753027,4.37185138832254,-2.55007226143656,0.0351745278728699,0.23743407619279,-4.52385403236733,YPEL2
YPEL3,-0.391257940383193,4.40060394472498,-0.536029988942397,0.607040042135066,0.771766054627985,-6.20345564783991,YPEL3
YPEL4,-1.65161349641471,1.63589460119736,-2.39676474330504,0.044496570855059,0.260870226224356,-4.91890429390426,YPEL4
YPEL5,1.49827646371761,5.41771497288209,0.919328337907831,0.385763076276691,0.632127026372144,-6.10738745759692,YPEL5
YRDC,1.65129902251114,5.11414909379064,2.60153032017769,0.032513316600512,0.229450140714483,-3.77149824873365,YRDC
YTHDC1,-0.176235325984677,7.34802464063177,-0.349678988044268,0.735931753797777,0.854047912190904,-6.20438180082791,YTHDC1
YTHDC2,0.608613665743819,6.24292580980694,1.01913379267484,0.339027691688164,0.611870302898492,-5.76904613174588,YTHDC2
YTHDF1,0.416740583313995,6.55830210727836,1.1072595835076,0.301503663019563,0.60717441561597,-5.62717481251516,YTHDF1
YTHDF2,0.215418183878139,7.02781307226234,0.372796518256146,0.71933212838748,0.844671276687325,-6.18131484608918,YTHDF2
YTHDF3,1.54805270021172,5.87606072006258,3.76038636951816,0.00591813100929921,0.0805368300086236,-2.05862943658045,YTHDF3
YTHDF3-AS1,0.677169612477188,1.58986271729559,1.42201604330759,0.194161570390927,0.506653518974153,-6.22070799380699,YTHDF3-AS1
YWHAB,-0.163804325599428,7.519886599328,-0.257872929746803,0.803249299402484,0.893566063382496,-6.35789326968199,YWHAB
YWHAE,0.0489390056524712,10.4858170271417,0.189023718004206,0.854951419096878,0.926085020685775,-7.10525783331433,YWHAE
YWHAEP1,-2.42356814108597,5.40920250243567,-2.18419049586384,0.0616931912163901,0.28162160863811,-4.52283433413385,YWHAEP1
YWHAG,0.168149916291291,8.39991433731057,0.369684860848638,0.721557439732023,0.846216753506865,-6.39897706687408,YWHAG
YWHAH,0.0833949487635177,7.45109971631185,0.161952532183299,0.875503734312852,0.937436265399561,-6.3858434853965,YWHAH
YWHAQ,0.265549881893381,8.2350294847074,0.34662360813186,0.738137072348808,0.85516241816975,-6.34950853588971,YWHAQ
YWHAZ,0.232229591941849,8.28730118792983,0.285508866662155,0.782768509981552,0.881110866678414,-6.42535634049751,YWHAZ
YY1,1.08337015159262,7.42032858956144,2.01337957171302,0.0801745537236182,0.312562664955917,-4.55741531613686,YY1
YY1AP1,-1.1191019771164,5.91259072370916,-1.16993815946491,0.276893105994587,0.601151099228207,-5.52166433741162,YY1AP1
YY2,-1.02646373853445,2.86203961958453,-1.40621235617681,0.198633648111395,0.512299369570333,-5.95992145162597,YY2
ZADH2,3.50349190105328,5.51643664699845,2.75056919057602,0.0259125059661012,0.208470662889576,-3.62376140663853,ZADH2
ZBED1,-1.61501523749379,4.73198658089106,-1.43987427496515,0.189215210749031,0.499222646161209,-5.9797698430856,ZBED1
ZBED3,1.1198789499759,3.99061845788981,2.55573045491826,0.0348713181929196,0.237148764015517,-4.62337641238202,ZBED3
ZBED3-AS1,-0.11727901967834,1.32049377863374,-0.767827230495428,0.46543642356852,0.679793152697751,-7.1224722140421,ZBED3-AS1
ZBED4,0.093572627415452,6.25059764642459,0.117231846787151,0.909670336548215,0.955438663514489,-6.24784520901204,ZBED4
ZBED5,0.210624410387735,4.57021386675919,0.376392241652053,0.71676420213712,0.84347751632445,-6.38118132294403,ZBED5
ZBED5-AS1,1.97748628983797,1.65662808296519,2.82129704544491,0.02328054100699,0.201691761567056,-3.99549228289254,ZBED5-AS1
ZBED6,0.815235249813878,3.74307361709174,1.05540152637024,0.323165203384976,0.607912164071706,-6.38637551704135,ZBED6
ZBED6CL,-0.11727901967834,2.28000931569584,-0.942089285534942,0.374703831717394,0.626678582321555,-6.96942812820348,ZBED6CL
ZBED8,2.22498307157956,2.51714238711193,4.6269899716357,0.0018641277539143,0.0322809638057789,-1.13691937785061,ZBED8
ZBED9,-0.883262464801303,3.72498776499033,-0.68900564376555,0.511002933924719,0.707531614347317,-6.69172939089907,ZBED9
ZBTB1,-1.88274648164995,4.41097941202556,-3.02009646435789,0.0172705197393561,0.172525794487681,-3.58466092166958,ZBTB1
ZBTB10,1.15339921296926,5.84834413960246,2.46691309026005,0.0399541915099704,0.250909539630528,-3.91000475829672,ZBTB10
ZBTB11,0.0849667036825874,5.31058303917038,0.129380617152712,0.900365467564266,0.95085817919427,-6.29747607909658,ZBTB11
ZBTB11-AS1,-1.6050961764319,2.01932381868616,-2.18442095325038,0.0616713456366411,0.281611003738065,-5.22417086698073,ZBTB11-AS1
ZBTB12,1.71407446030402,5.17939050865763,3.41610608909865,0.00965243321071161,0.115548837397938,-2.55833324377252,ZBTB12
ZBTB14,-2.97378493179672,3.69646804328069,-7.64125676666191,7.35580576027365e-05,0.00250253533235725,2.14537460983366,ZBTB14
ZBTB16,-0.11727901967834,2.8516319717688,-0.937116034282503,0.377099959358919,0.627998945295159,-6.97414691219775,ZBTB16
ZBTB17,-1.12605973618414,4.09491495958154,-1.32557888621427,0.222881447784747,0.54267861127536,-6.35778763058371,ZBTB17
ZBTB18,0.825238706764465,4.71903254184057,2.34252510788817,0.0483640211631031,0.267810272020795,-5.02144034921436,ZBTB18
ZBTB2,-1.28929177851198,5.249594080231,-1.35908137371263,0.212511287164635,0.529317191584999,-5.48644901395677,ZBTB2
ZBTB20,0.240055091890347,2.47780017918762,0.35224313974383,0.734083015024468,0.853514880116803,-7.20976388716854,ZBTB20
ZBTB21,-1.33469223127821,6.51763644436423,-1.69185613997974,0.13052507154569,0.416830674573074,-4.88700488479223,ZBTB21
ZBTB22,-1.40749982657949,4.65479412825065,-2.06019359938547,0.0746277581287119,0.302273659603937,-5.07911752131802,ZBTB22
ZBTB24,2.6185347395149,4.57097049680433,1.70315652714501,0.128335201240604,0.413406716814585,-5.14352055237655,ZBTB24
ZBTB25,-0.123883216313808,4.47542947354844,-0.0956731239162218,0.92621823277143,0.96434637343303,-6.84000253747268,ZBTB25
ZBTB26,-0.11727901967834,3.03988218590393,-0.647099363688805,0.53633956344523,0.724952980012879,-7.21271373570525,ZBTB26
ZBTB3,2.67643796889416,2.59287007813106,6.8974343544354,0.000148028506442555,0.00426209821443884,1.48077951565841,ZBTB3
ZBTB33,0.928257293207834,6.41893151862305,1.65145266101119,0.138642249303651,0.430064450769899,-5.04363415415564,ZBTB33
ZBTB34,-1.80655927415447,4.68017962661886,-2.22340740819858,0.0580841948847148,0.276981315543587,-4.69166369271482,ZBTB34
ZBTB37,-1.51931056007519,4.5750800180644,-4.15117332350567,0.00346713826203812,0.0527012322759746,-2.13801427535134,ZBTB37
ZBTB38,-1.57126167899492,4.33261707719115,-3.78275037980424,0.0057363331821929,0.0788814167332055,-2.10773780587975,ZBTB38
ZBTB39,-0.320556730159195,5.57827953851223,-0.376672892131501,0.71656393412909,0.843454094895722,-6.26303721878968,ZBTB39
ZBTB4,-1.40107051753433,5.99299679821607,-3.06782178967745,0.0160853728286988,0.165382397044889,-3.01038817713604,ZBTB4
ZBTB40,-0.357467474729193,6.20202519661694,-0.637081094126981,0.542508059217094,0.729362641470665,-5.99119840423927,ZBTB40
ZBTB41,-1.50433156815064,3.58256104694374,-2.0594462573782,0.0747132870437183,0.302403089666365,-5.44229211514745,ZBTB41
ZBTB42,-0.997102877763894,2.10665626127789,-2.25027371390743,0.0557338596741821,0.276192735243436,-5.252962356607,ZBTB42
ZBTB43,0.663257286186806,4.64794485167281,0.544964151033704,0.601170229207259,0.768023594995924,-6.65331788991031,ZBTB43
ZBTB44,-1.97599704262112,5.54712430119416,-1.41189341499434,0.197015711463889,0.510683133489056,-5.48174016926968,ZBTB44
ZBTB45,0.644052293588059,4.28795570859142,0.70961419978805,0.498823034239743,0.699749321103598,-6.14866615739893,ZBTB45
ZBTB46,-0.11727901967834,1.66106137098407,-0.984296689473476,0.354824182744089,0.618530372940603,-6.92859067686041,ZBTB46
ZBTB47,1.80793531480887,4.10483521395125,2.78155647422289,0.0247233703095716,0.205362187565902,-4.10088217441917,ZBTB47
ZBTB48,-0.223736466368198,5.12628920935878,-0.389498299426466,0.707437193301868,0.837693442240966,-6.13726723900586,ZBTB48
ZBTB49,-1.79436174276414,2.69330235378922,-1.91716460091441,0.0928618373946797,0.342416156548634,-5.07380558416961,ZBTB49
ZBTB5,0.438341585857551,4.69376677150194,1.25147111641374,0.247371832158118,0.567482490175681,-6.00655734792437,ZBTB5
ZBTB6,-0.11727901967834,3.70721201636707,-0.743220170444662,0.479364289220351,0.688111242113997,-7.14195535702593,ZBTB6
ZBTB7A,0.433492248534993,6.26730774860877,0.900246641709616,0.395218095594252,0.637840008442589,-5.84346130901223,ZBTB7A
ZBTB7B,-0.370805240720247,5.43798972265829,-0.767838971054396,0.465429843374284,0.679793152697751,-6.0943634173327,ZBTB7B
ZBTB7C,-0.532864811303772,2.52263636484657,-0.527988378171612,0.612349697957604,0.775288197501317,-6.9867403233662,ZBTB7C
ZBTB8A,-0.11727901967834,3.554338301866,-0.792166558550087,0.451929060670913,0.670581107508256,-7.10266694783612,ZBTB8A
ZBTB8B,0.260325709400666,2.73057405069237,0.94309716054563,0.374219617372638,0.626595238607115,-6.91105878323598,ZBTB8B
ZBTB8OS,1.29473251065921,4.59547531373927,0.855299333044786,0.418151471295095,0.650113477269282,-6.21361282326818,ZBTB8OS
ZBTB9,2.23410462250316,5.01030886661181,1.20975200589041,0.262131855419714,0.585877287640126,-5.71438237193545,ZBTB9
ZC2HC1A,0.925931844802512,2.14456845766039,1.57815051431865,0.154569688297265,0.45392258829154,-5.91837010253196,ZC2HC1A
ZC3H10,1.64278986799408,4.0317074209822,1.15681243872536,0.281906712296666,0.603159941394158,-6.04864532509692,ZC3H10
ZC3H11A,0.287140794266271,7.38854860569024,0.377884473797108,0.715699637150611,0.843116967406906,-6.18132950387035,ZC3H11A
ZC3H11B,-1.05611737182604,5.49535073405037,-1.84526140200718,0.103585088371873,0.366049705968709,-4.97887987339761,ZC3H11B
ZC3H12A,0.761405769922274,2.15635596458327,1.50694822285767,0.171622487984872,0.477002220551302,-6.07750118067992,ZC3H12A
ZC3H12B,-0.11727901967834,2.186702036416,-0.835455776044577,0.428571640453373,0.656280084001934,-7.06615333304937,ZC3H12B
ZC3H12C,-0.169099107984792,3.41775122313722,-0.167794364782836,0.871059478250454,0.935315838451898,-7.10465265920761,ZC3H12C
ZC3H13,-0.0755912385664486,7.84802256215109,-0.137238116272892,0.894356004230765,0.947479342941207,-6.31618896689514,ZC3H13
ZC3H14,0.712458831060803,6.05591767976347,2.02009000912262,0.0793554307528215,0.311417004667587,-4.51550736041862,ZC3H14
ZC3H15,-0.00585301114714554,6.92970732249607,-0.0114232444125139,0.99117559303539,0.997050762171235,-6.22083778007372,ZC3H15
ZC3H18,0.992938564473675,7.55792656019599,1.39381441839818,0.202205095843824,0.517531672737253,-5.44660323526033,ZC3H18
ZC3H3,0.229077199917831,5.41782550680782,0.290937568523489,0.778765984303986,0.879491377596808,-6.19416506043927,ZC3H3
ZC3H4,-0.228803632421396,6.89575669458313,-0.457279323323401,0.660069962873056,0.806224319597277,-6.22478180579068,ZC3H4
ZC3H6,-0.11727901967834,2.55859227141473,-0.613620239399169,0.557118818383515,0.740071733601824,-7.23530432532325,ZC3H6
ZC3H7A,-1.70493614229247,5.8115862075481,-3.27778584396573,0.0118017142504705,0.132973746769102,-2.67612458503981,ZC3H7A
ZC3H7B,-0.154655413817887,7.42251194007698,-0.258676845439742,0.80265112864789,0.893245064862352,-6.21335568082238,ZC3H7B
ZC3H8,1.2890602254168,4.03682941773838,2.60373733710897,0.0324039008864941,0.229450140714483,-4.50782626314194,ZC3H8
ZC3HAV1,-0.674230820757557,5.80610198511257,-0.988770511703273,0.352764712041171,0.616929601536372,-5.75488382417785,ZC3HAV1
ZC3HAV1L,-1.65781778396527,0.20978270260823,-3.76328087028918,0.00589425684501355,0.0804395979085341,-2.60304176932273,ZC3HAV1L
ZC3HC1,1.31090191463025,4.25948279633748,0.860438476477484,0.415482301013911,0.648686891426615,-6.31269512566683,ZC3HC1
ZC4H2,-1.00464543630572,3.32099465335915,-1.39087822477181,0.203059117881405,0.518705113412301,-5.93669876964551,ZC4H2
ZCCHC10,2.34274454605824,4.22389204324681,1.48418450436547,0.17742193765426,0.484654168812266,-5.42420330150441,ZCCHC10
ZCCHC12,0.521123169871192,5.57471528398397,0.667340654326334,0.5240070857407,0.715711264311061,-6.08065245855492,ZCCHC12
ZCCHC14,-1.56894812515366,6.06515859224877,-2.56909814643846,0.034165539616249,0.235807611944685,-3.75045170447651,ZCCHC14
ZCCHC17,-0.959984315148302,5.04033652740339,-2.16963087349235,0.0630889996991493,0.284280421488407,-4.32315497526538,ZCCHC17
ZCCHC18,-0.11727901967834,1.81456446107488,-1.05759162093852,0.322226217182705,0.607912164071706,-6.85441624550364,ZCCHC18
ZCCHC2,-0.321103502224415,6.10148047889019,-0.545313990093643,0.600941011055044,0.768014005888988,-6.03907673968065,ZCCHC2
ZCCHC24,1.10989757996727,3.7772293351878,1.04030647011893,0.329695512463951,0.607912164071706,-6.28094434991458,ZCCHC24
ZCCHC3,1.49732579874483,6.65750581650116,2.84652521988179,0.0224101908607293,0.199813977025378,-3.36054630585903,ZCCHC3
ZCCHC4,0.884556702622322,2.48077585314096,1.56936695167904,0.156586695232666,0.45668481171274,-5.94620103283201,ZCCHC4
ZCCHC7,1.46616248740878,4.79419570821521,0.824477561756415,0.434414055780246,0.659888657521914,-6.09477417414166,ZCCHC7
ZCCHC8,-1.29840943995132,5.84765264392237,-2.87384058673551,0.0215058637347154,0.197216836855225,-3.22655501283357,ZCCHC8
ZCCHC9,1.18372947144095,5.6238060844577,1.63445736566472,0.142194350248326,0.435765940831529,-5.09008740093192,ZCCHC9
ZCRB1,-0.116758920861511,5.94377755980903,-0.160766083440148,0.876406925787723,0.937846432083672,-6.19556643532441,ZCRB1
ZCWPW1,-0.11727901967834,1.9300910891001,-1.11429214303172,0.298657447134059,0.60717441561597,-6.7943221863121,ZCWPW1
ZCWPW2,-0.966236441540628,2.60714499207976,-2.40306063848689,0.044068357919785,0.259994299792596,-4.19133414892899,ZCWPW2
ZDBF2,-0.0513390787915124,5.72586753491749,-0.0445849277953086,0.965570374233491,0.986008257703391,-6.44826468233717,ZDBF2
ZDHHC1,-1.36964838844261,2.19727850328065,-2.09363803342062,0.0708969786206045,0.297618357044911,-5.43066538313144,ZDHHC1
