,logFC.RNAseq_sample-RNAseq_control,AveExpr.RNAseq_sample-RNAseq_control,t.RNAseq_sample-RNAseq_control,P.Value.RNAseq_sample-RNAseq_control,adj.P.Val.RNAseq_sample-RNAseq_control,B.RNAseq_sample-RNAseq_control,Symbol.RNAseq_sample-RNAseq_control
TMEM159,-0.0834563646644706,1.66165338130841,-0.125459608268116,0.902976078348684,0.999969548839946,-5.59200851127153,TMEM159
TMEM160,-0.985195844199044,4.93672586838469,-2.88288152269847,0.0184886525147707,0.430268879023318,-3.04524770370687,TMEM160
TMEM161A,-0.748376895352078,5.04476704552431,-2.63514269287267,0.0276094926864149,0.480381741291833,-3.44835793501706,TMEM161A
TMEM161B,0.561395801511534,4.01290701324419,0.998841074488553,0.344515417956464,0.908478386666599,-5.35069780730146,TMEM161B
TMEM161B-AS1,-1.0557028504284,3.16579839831506,-1.9398983226913,0.0850218391643404,0.636323811110442,-4.10317987409046,TMEM161B-AS1
TMEM163,-0.095896833001562,0.41431346027359,-0.422821048076957,0.682559482748293,0.997436215010357,-5.75594649421646,TMEM163
TMEM164,-0.508583568747661,4.69198821438288,-1.33884783332218,0.214140738580423,0.810302585708498,-5.41324483539984,TMEM164
TMEM165,0.34804080952143,4.4688912824136,0.814076104940983,0.437052389720982,0.953400545536588,-5.71562602156253,TMEM165
TMEM167A,0.210790600053912,4.34953676166669,0.658118042576551,0.52728417339475,0.980993258817556,-6.29619644934326,TMEM167A
TMEM167B,-0.0452749893824702,3.6373832294239,-0.0864417980969505,0.933048023263994,0.999969548839946,-5.9554606234294,TMEM167B
TMEM168,0.188847398088059,3.91675670741228,0.548822184434598,0.596760542955263,0.996141074883198,-5.80248273512997,TMEM168
TMEM17,-0.144385954776855,0.182904507515297,-0.474026184897145,0.647009279764985,0.996391562030057,-5.90413058369509,TMEM17
TMEM170A,0.553641354448994,4.41342290828675,1.1858659866901,0.266674119578581,0.855836105098649,-5.5172228920481,TMEM170A
TMEM170B,0.483874031620124,4.40050234370167,1.01379769809815,0.337712519236148,0.905054166016694,-5.65544918886774,TMEM170B
TMEM171,-0.4831153834794,0.447910388885591,-0.924249467107152,0.379976835058329,0.926993771790823,-5.611262457265,TMEM171
TMEM175,-0.00972039329957097,1.37023937501966,-0.00967558014058783,0.992495688657504,1,-5.65056682312658,TMEM175
TMEM177,-1.06663227064654,3.21650114632279,-1.86356246730037,0.0959837884343614,0.662889560023694,-4.20579249004585,TMEM177
TMEM178A,-0.053190668394207,0.290190848427077,-0.188594861114615,0.854683314069323,0.999969548839946,-5.91740399146527,TMEM178A
TMEM178B,0.0916041733332174,3.87436744047427,0.214925416439451,0.834718371872926,0.999969548839946,-6.10341727180495,TMEM178B
TMEM179B,-0.349458841193968,1.73638338367561,-0.447189484242944,0.665530464012746,0.996970986419202,-5.54313557456671,TMEM179B
TMEM18,0.037820081669377,4.74372545036706,0.132447167717631,0.897606392377604,0.999969548839946,-6.18293521724046,TMEM18
TMEM181,0.436078796507269,5.28426014136928,2.39244089231836,0.0409617052357025,0.52750492808395,-3.99243432485181,TMEM181
TMEM182,0.127861529449083,0.79574066557123,0.437160089274221,0.672515294581068,0.997024809135366,-5.52827978084913,TMEM182
TMEM183A,0.145000898602218,4.30974446664427,0.308368145286025,0.764969201060165,0.998645782309963,-6.12469192034178,TMEM183A
TMEM183B,-0.0668261770019241,3.98902235541932,-0.125911247404392,0.90262884875032,0.999969548839946,-6.24871464806288,TMEM183B
TMEM184A,-0.263180840771035,1.10003376795829,-0.325351536319664,0.752509097114865,0.998645782309963,-5.58089967374149,TMEM184A
TMEM184B,-0.333104513779484,4.96832258857464,-1.24243595723025,0.246130207372105,0.841283160140128,-5.40951293612003,TMEM184B
TMEM184C,-0.0982887715175567,4.73761158061668,-0.339471434666064,0.742207185480478,0.998645782309963,-5.93986092743309,TMEM184C
TMEM185A,-0.269146856879678,3.93415711708978,-0.798540548160492,0.445550012917272,0.956735526081206,-5.50290758279862,TMEM185A
TMEM185B,-0.284378779700307,5.26753931982923,-1.2304952110897,0.250354900442292,0.847753125267778,-5.51336064923637,TMEM185B
TMEM186,-0.666391802003123,3.50017196665975,-0.934674462759265,0.37486651973176,0.925570368150555,-5.56503573237155,TMEM186
TMEM187,-0.217567243421137,0.994950092526033,-0.285434758997842,0.78190835568213,0.998645782309963,-5.68716569141014,TMEM187
TMEM189,0.912760068072907,2.10500779120248,3.15514374961997,0.0119532708924306,0.375258477031389,-2.57213907047305,TMEM189
TMEM19,0.523900584687716,4.26368539056936,1.47028564286203,0.176274845789172,0.769627722084434,-5.04243260621234,TMEM19
TMEM192,-0.425262106441473,3.27414641679555,-0.758511901625449,0.467951297735834,0.963832081247171,-5.72117771319799,TMEM192
TMEM198,0.340661489033927,0.911606970396495,0.470069447354809,0.649724275703246,0.996391562030057,-5.79593075325144,TMEM198
TMEM198B,-0.591433394352904,1.57886602406079,-1.14863844181841,0.280936688754257,0.865162449928283,-4.94214600834572,TMEM198B
TMEM199,-0.488380684427598,3.64037431088083,-0.860639846687008,0.412246604647586,0.943289718705773,-5.59372848857396,TMEM199
TMEM200B,-0.289950184720081,2.71374928896232,-0.224909117233365,0.827180150558927,0.999969548839946,-5.54288468081261,TMEM200B
TMEM200C,-0.623600931501697,3.92214413043271,-1.59667830818888,0.145531150037566,0.734575894254687,-4.65587924493885,TMEM200C
TMEM201,-0.246534544824696,4.55330986301372,-0.638901600460533,0.539141113578169,0.984815721043679,-5.80434857794195,TMEM201
TMEM203,-0.490329182562332,4.55029319386498,-1.09158166659108,0.303969927223152,0.879214798716751,-5.60270893740963,TMEM203
TMEM205,-0.300546663323757,5.50601838865967,-1.3795936311664,0.201718096119971,0.797718790202173,-5.25851766292065,TMEM205
TMEM208,-0.464634926710226,3.33653032441928,-1.59106790893726,0.146786912942278,0.737687761836265,-4.75280039059392,TMEM208
TMEM209,-0.0626528262544204,4.5905159593242,-0.199977983977002,0.8460377631293,0.999969548839946,-5.94193445628574,TMEM209
TMEM214,0.194237939965077,5.47133069438662,0.673419763174858,0.51795565130086,0.980096218344127,-6.07291853640722,TMEM214
TMEM216,-1.55714990213991,1.32896388882796,-3.07525975925761,0.0135765840681234,0.392775028429849,-2.69787946831736,TMEM216
TMEM218,-0.714729538857446,2.55643762053622,-0.544288273128307,0.599746486793106,0.996391562030057,-5.39992198533603,TMEM218
TMEM219,-0.417114531171332,3.70217258551107,-1.31359509622348,0.222161356643792,0.817352882007481,-4.86298827363969,TMEM219
TMEM220,0.255046074427773,0.175409276393299,0.891328783323973,0.396444308548587,0.937227598019799,-5.61706130325978,TMEM220
TMEM221,-0.418352384377997,0.557059409264171,-0.780043766402675,0.455810993649203,0.960213859167873,-5.65636376644735,TMEM221
TMEM222,-0.247765321689082,3.17825098312915,-0.290124787389751,0.778433913676154,0.998645782309963,-5.81380499479009,TMEM222
TMEM223,-0.567621001913397,1.39964205468897,-1.33594983611981,0.215048548311129,0.811625836054917,-4.84942899326573,TMEM223
TMEM225B,-0.0921644980855871,1.11569273091228,-0.308233750618124,0.765068093674808,0.998645782309963,-5.66901130953289,TMEM225B
